orig_met,without_compartment,new_met,new_met_out,compartment,conversion_successful,conversion_type,encoding_issues_fixed,database_sources
dttp[c],dttp,MNXM507653,MNXM507653[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
tyr__L[c],tyr__L,MNXM76,MNXM76[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
tmrs2eACP[c],tmrs2eACP,MNXM3106,MNXM3106[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
this[c],this,MNXM727945,MNXM727945[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, seed, kegg, chebi"
thiscS[c],thiscS,MNXM1134874,MNXM1134874[c],c,TRUE,MetanetX conversion,FALSE,"kegg, chebi"
tdec2eACP[c],tdec2eACP,MNXM6456,MNXM6456[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg"
q8h2[p],q8h2,MNXM191,MNXM191[p],p,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, chebi"
udp[c],udp,MNXM722410,MNXM722410[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
uamag[c],uamag,MNXM955,MNXM955[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, kegg, chebi"
ugmd[c],ugmd,MNXM1446,MNXM1446[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
uaccg[c],uaccg,MNXM731472,MNXM731472[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
uacgam[c],uacgam,MNXM722414,MNXM722414[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
uamr[c],uamr,MNXM722733,MNXM722733[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, kegg, chebi"
u3aga[c],u3aga,MNXM2157,MNXM2157[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
u3hga[c],u3hga,MNXM2036,MNXM2036[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, kegg, chebi"
ump[c],ump,MNXM722411,MNXM722411[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
dtpcudcpp[c],dtpcudcpp,MNXM89819,MNXM89819[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
ura[c],ura,MNXM31227,MNXM31227[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
uri[c],uri,MNXM288,MNXM288[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
uppg3[c],uppg3,MNXM414,MNXM414[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
utp[c],utp,MNXM121,MNXM121[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
2fe1s[c],2fe1s,MNXM147395,MNXM147395[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, seed"
val__L[c],val__L,MNXM199,MNXM199[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
h2o[c],h2o,MNXM2,MNXM2[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
xan[c],xan,MNXM174,MNXM174[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
xtsn[c],xtsn,MNXM687,MNXM687[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
xmp[c],xmp,MNXM722575,MNXM722575[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
xu5p__D[c],xu5p__D,MNXM186,MNXM186[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
zn2[p],zn2,MNXM114034,MNXM114034[p],p,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
zn2[c],zn2,MNXM114034,MNXM114034[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
uaagmda[p],uaagmda,MNXM162376,MNXM162376[p],p,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, kegg, chebi"
focytC[p],focytC,MNXM12872,MNXM12872[p],p,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
ficytC[p],ficytC,MNXM230,MNXM230[p],p,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
d5rbp[c],d5rbp,MNXM747734,MNXM747734[c],c,TRUE,MetanetX conversion,FALSE,"bigg, chebi"
malmeACP[c],malmeACP,MNXM97572,MNXM97572[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, kegg"
skgmeACP[c],skgmeACP,MNXM97398,MNXM97398[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg"
hgmeACP[c],hgmeACP,MNXM10028,MNXM10028[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg"
egmeACP[c],egmeACP,MNXM97515,MNXM97515[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg"
gmeACP[c],gmeACP,MNXM97560,MNXM97560[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg"
skpmeACP[c],skpmeACP,MNXM97399,MNXM97399[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg"
hpmeACP[c],hpmeACP,MNXM97396,MNXM97396[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg"
epmeACP[c],epmeACP,MNXM97516,MNXM97516[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg"
pmeACP[c],pmeACP,MNXM12697,MNXM12697[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg"
kdolipid4[c],kdolipid4,MNXM91620,MNXM91620[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
kdo2lipid4[c],kdo2lipid4,MNXM58986,MNXM58986[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
ttdca[c],ttdca,MNXM314,MNXM314[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
fut[c],fut,MNXM3596,MNXM3596[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
mthgxl[c],mthgxl,MNXM310,MNXM310[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
lgt__S[c],lgt__S,MNXM1253,MNXM1253[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
ps180[c],ps180,MNXM740000,MNXM740000[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, chebi"
pe180[c],pe180,MNXM733921,MNXM733921[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, chebi"
ps160[c],ps160,MNXM734047,MNXM734047[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, chebi"
pe160[c],pe160,MNXM32178,MNXM32178[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, chebi"
pe140[c],pe140,MNXM733473,MNXM733473[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg"
ps140[c],ps140,MNXM7665,MNXM7665[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, chebi"
cdpdodecg[c],cdpdodecg,MNXM736453,MNXM736453[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, chebi"
cdpdhdecg[c],cdpdhdecg,MNXM734067,MNXM734067[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, chebi"
cdpdtdecg[c],cdpdtdecg,MNXM736328,MNXM736328[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, chebi"
pa180[c],pa180,MNXM737489,MNXM737489[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, chebi"
pa160[c],pa160,MNXM731668,MNXM731668[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, chebi"
pa140[c],pa140,MNXM737414,MNXM737414[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, chebi"
1hdecg3p[c],1hdecg3p,MNXM90586,MNXM90586[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
1tdecg3p[c],1tdecg3p,MNXM3426,MNXM3426[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, chebi"
pgp180[c],pgp180,MNXM739997,MNXM739997[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed"
pg180[c],pg180,MNXM75102,MNXM75102[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, chebi"
pgp160[c],pgp160,MNXM734044,MNXM734044[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed"
pg160[c],pg160,MNXM734041,MNXM734041[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, chebi"
clpn140[c],clpn140,MNXM740794,MNXM740794[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, chebi"
pg140[c],pg140,MNXM737417,MNXM737417[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, chebi"
dha[c],dha,MNXM460,MNXM460[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
pgp140[c],pgp140,MNXM5272,MNXM5272[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg"
clpn180[c],clpn180,MNXM5079,MNXM5079[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, chebi"
clpn160[c],clpn160,MNXM736425,MNXM736425[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, chebi"
fe2[e],fe2,MNXM105788,MNXM105788[e],e,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
k[e],k,MNXM95,MNXM95[e],e,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
alaala[e],alaala,MNXM739337,MNXM739337[e],e,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
nh4[e],nh4,MNXM84,MNXM84[e],e,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
mg2[e],mg2,MNXM653,MNXM653[e],e,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
zn2[e],zn2,MNXM114034,MNXM114034[e],e,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
na1[e],na1,MNXM27,MNXM27[e],e,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
pi[e],pi,MNXM9,MNXM9[e],e,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, chebi"
so4[e],so4,MNXM58,MNXM58[e],e,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
mobd[e],mobd,MNXM90270,MNXM90270[e],e,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
h2[p],h2,MNXM90545,MNXM90545[p],p,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
h2[e],h2,MNXM90545,MNXM90545[e],e,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
co2[p],co2,MNXM89563,MNXM89563[p],p,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
co2[e],co2,MNXM89563,MNXM89563[e],e,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
c3h8[p],c3h8,MNXM78182,MNXM78182[p],p,TRUE,MetanetX conversion,FALSE,"metanetx, kegg, chebi"
c3h8[e],c3h8,MNXM78182,MNXM78182[e],e,TRUE,MetanetX conversion,FALSE,"metanetx, kegg, chebi"
n2[p],n2,MNXM739757,MNXM739757[p],p,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
n2[e],n2,MNXM739757,MNXM739757[e],e,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
ch4[p],ch4,MNXM61606,MNXM61606[p],p,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
ch4[e],ch4,MNXM61606,MNXM61606[e],e,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
acetone[p],acetone,MNXM398,MNXM398[p],p,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
acetone[e],acetone,MNXM398,MNXM398[e],e,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
meoh[p],meoh,MNXM729799,MNXM729799[p],p,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
meoh[e],meoh,MNXM729799,MNXM729799[e],e,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
ppoh[p],ppoh,MNXM6396,MNXM6396[p],p,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
ppoh[e],ppoh,MNXM6396,MNXM6396[e],e,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
h2o[p],h2o,MNXM2,MNXM2[p],p,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
h2o[e],h2o,MNXM2,MNXM2[e],e,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
ham[p],ham,MNXM433,MNXM433[p],p,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, kegg, chebi"
acetol[p],acetol,MNXM1744,MNXM1744[p],p,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
2ppoh[p],2ppoh,MNXM3085,MNXM3085[p],p,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
2ppoh[e],2ppoh,MNXM3085,MNXM3085[e],e,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
o2[p],o2,MNXM114217,MNXM114217[p],p,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
o2[e],o2,MNXM114217,MNXM114217[e],e,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
cu2[c],cu2,MNXM632,MNXM632[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
cu2[e],cu2,MNXM632,MNXM632[e],e,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
cu2[p],cu2,MNXM632,MNXM632[p],p,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
ca2[c],ca2,MNXM128,MNXM128[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
ca2[e],ca2,MNXM128,MNXM128[e],e,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
ca2[p],ca2,MNXM128,MNXM128[p],p,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
cl[c],cl,MNXM735978,MNXM735978[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
cl[e],cl,MNXM735978,MNXM735978[e],e,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
cl[p],cl,MNXM735978,MNXM735978[p],p,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
cobalt2[c],cobalt2,MNXM90960,MNXM90960[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
cobalt2[e],cobalt2,MNXM90960,MNXM90960[e],e,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
cobalt2[p],cobalt2,MNXM90960,MNXM90960[p],p,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
mn2[c],mn2,MNXM2255,MNXM2255[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
mn2[e],mn2,MNXM2255,MNXM2255[e],e,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
mn2[p],mn2,MNXM2255,MNXM2255[p],p,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
h[e],h,MNXM1,MNXM1[e],e,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
cpppg3[c],cpppg3,MNXM735625,MNXM735625[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
pppg9[c],pppg9,MNXM351,MNXM351[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
ppp9[c],ppp9,MNXM346,MNXM346[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
hemeA[c],hemeA,MNXM737852,MNXM737852[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
no2[e],no2,MNXM107,MNXM107[e],e,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
no3[e],no3,MNXM732398,MNXM732398[e],e,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
n2o[e],n2o,MNXM738430,MNXM738430[e],e,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
Ncbmpts[c],Ncbmpts,MNXM1243,MNXM1243[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
ptrc[c],ptrc,MNXM118,MNXM118[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
ggptrc[c],ggptrc,MNXM731265,MNXM731265[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
ggbutal[c],ggbutal,MNXM1378,MNXM1378[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
gg4abut[c],gg4abut,MNXM1406,MNXM1406[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
adpglc[c],adpglc,MNXM561,MNXM561[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
glycogen[c],glycogen,MNXM738128,MNXM738128[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, kegg, chebi"
met__L[e],met__L,MNXM96432,MNXM96432[e],e,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
co[e],co,MNXM299,MNXM299[e],e,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
co[p],co,MNXM299,MNXM299[p],p,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
cbl1[p],cbl1,MNXM91519,MNXM91519[p],p,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, kegg, chebi"
cbl1[c],cbl1,MNXM91519,MNXM91519[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, kegg, chebi"
cbl1[e],cbl1,MNXM91519,MNXM91519[e],e,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, kegg, chebi"
fald[p],fald,MNXM89677,MNXM89677[p],p,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
sufse[c],sufse,MNXM147309,MNXM147309[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg"
sufsesh[c],sufsesh,MNXM147310,MNXM147310[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg"
sufbcd[c],sufbcd,MNXM147307,MNXM147307[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg"
sufbcd_2fe2s[c],sufbcd_2fe2s,MNXM148512,MNXM148512[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg"
cyan[c],cyan,MNXM254,MNXM254[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, chebi"
mercppyr[c],mercppyr,MNXM1214,MNXM1214[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
tcynt[c],tcynt,MNXM762,MNXM762[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
mthgxl[p],mthgxl,MNXM310,MNXM310[p],p,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
cynt[p],cynt,MNXM90461,MNXM90461[p],p,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
tsul[c],tsul,MNXM323,MNXM323[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
for[p],for,MNXM96435,MNXM96435[p],p,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
for[e],for,MNXM96435,MNXM96435[e],e,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
succ[p],succ,MNXM89594,MNXM89594[p],p,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
succ[e],succ,MNXM89594,MNXM89594[e],e,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
akg[p],akg,MNXM588594,MNXM588594[p],p,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
akg[e],akg,MNXM588594,MNXM588594[e],e,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
ac[p],ac,MNXM96437,MNXM96437[p],p,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
ac[e],ac,MNXM96437,MNXM96437[e],e,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
pyr[p],pyr,MNXM23,MNXM23[p],p,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
pyr[e],pyr,MNXM23,MNXM23[e],e,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
lac__L[p],lac__L,MNXM89690,MNXM89690[p],p,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
lac__L[e],lac__L,MNXM89690,MNXM89690[e],e,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
etoh[p],etoh,MNXM90127,MNXM90127[p],p,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
etoh[e],etoh,MNXM90127,MNXM90127[e],e,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
suchms[c],suchms,MNXM820,MNXM820[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
cyst__L[c],cyst__L,MNXM319,MNXM319[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
ch4s[c],ch4s,MNXM652,MNXM652[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
2oph[c],2oph,MNXM1369628,MNXM1369628[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, seed, kegg, chebi"
2ohph[c],2ohph,MNXM1369421,MNXM1369421[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, seed, kegg, chebi"
2omph[c],2omph,MNXM1369561,MNXM1369561[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, seed, kegg, chebi"
2ombzl[c],2ombzl,MNXM1373896,MNXM1373896[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, seed, kegg, chebi"
2ommbl[c],2ommbl,MNXM732068,MNXM732068[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, seed, chebi"
2omhmbl[c],2omhmbl,MNXM732601,MNXM732601[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, seed, kegg, chebi"
no3[p],no3,MNXM732398,MNXM732398[p],p,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
no3[c],no3,MNXM732398,MNXM732398[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
no[p],no,MNXM228,MNXM228[p],p,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, kegg, chebi"
no[e],no,MNXM228,MNXM228[e],e,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, kegg, chebi"
n2o[p],n2o,MNXM738430,MNXM738430[p],p,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
cynt[e],cynt,MNXM90461,MNXM90461[e],e,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
cyt554red[p],cyt554red,cyt554red,cyt554red[p],p,FALSE,Unchanged,FALSE,None
cyt554oxi[p],cyt554oxi,cyt554oxi,cyt554oxi[p],p,FALSE,Unchanged,FALSE,None
biomass,biomass,biomass,biomass[c],c,FALSE,Unchanged,FALSE,None
