orig_met,without_compartment,new_met,new_met_out,compartment,conversion_successful,conversion_type,encoding_issues_fixed
lycop[e],lycop,MNXM736242,MNXM736242[e],e,TRUE,MetanetX conversion,FALSE
ergst[e],ergst,MNXM741449,MNXM741449[e],e,TRUE,MetanetX conversion,FALSE
sphgn[e],sphgn,MNXM733692,MNXM733692[e],e,TRUE,MetanetX conversion,FALSE
fum[c],fum,MNXM737340,MNXM737340[c],c,TRUE,MetanetX conversion,FALSE
vanlt[m],vanlt,MNXM982,MNXM982[m],m,TRUE,MetanetX conversion,FALSE
acon_C[m],acon_C,MNXM1092518,MNXM1092518[m],m,TRUE,MetanetX conversion,FALSE
ade[e],ade,MNXM168,MNXM168[e],e,TRUE,MetanetX conversion,FALSE
sucsal[c],sucsal,MNXM172,MNXM172[c],c,TRUE,MetanetX conversion,FALSE
ethyleneglycol[c],ethyleneglycol,ethyleneglycol,ethyleneglycol[c],c,FALSE,Unchanged,FALSE
nadh[m],nadh,MNXM10,MNXM10[m],m,TRUE,MetanetX conversion,FALSE
nad[c],nad,MNXM8,MNXM8[c],c,TRUE,MetanetX conversion,FALSE
chol[c],chol,MNXM90,MNXM90[c],c,TRUE,MetanetX conversion,FALSE
thf[c],thf,MNXM1103936,MNXM1103936[c],c,TRUE,MetanetX conversion,FALSE
salcn[e],salcn,MNXM2561,MNXM2561[e],e,TRUE,MetanetX conversion,FALSE
rna_1g[c],rna_1g,rna_1g,rna_1g[c],c,FALSE,Unchanged,FALSE
2mbtoh[c],2mbtoh,MNXM5476,MNXM5476[c],c,TRUE,MetanetX conversion,FALSE
thymd[e],thymd,MNXM420,MNXM420[e],e,TRUE,MetanetX conversion,FALSE
leuL[c],leuL,leuL,leuL[c],c,FALSE,Unchanged,FALSE
trnaleu[c],trnaleu,MNXM1543938,MNXM1543938[c],c,TRUE,MetanetX conversion,FALSE
nh4[x],nh4,MNXM729302,MNXM729302[x],x,TRUE,MetanetX conversion,FALSE
srbL[c],srbL,srbL,srbL[c],c,FALSE,Unchanged,FALSE
glyald[c],glyald,MNXM435,MNXM435[c],c,TRUE,MetanetX conversion,FALSE
hpglu[c],hpglu,MNXM1103841,MNXM1103841[c],c,TRUE,MetanetX conversion,FALSE
h2o2[x],h2o2,MNXM732620,MNXM732620[x],x,TRUE,MetanetX conversion,FALSE
cit[e],cit,MNXM1107752,MNXM1107752[e],e,TRUE,MetanetX conversion,FALSE
fol[m],fol,MNXM617,MNXM617[m],m,TRUE,MetanetX conversion,FALSE
hexdp[m],hexdp,MNXM726465,MNXM726465[m],m,TRUE,MetanetX conversion,FALSE
13BDglcn[c],13BDglcn,MNXM91349,MNXM91349[c],c,TRUE,MetanetX conversion,FALSE
hmf[e],hmf,hmf,hmf[e],e,FALSE,Unchanged,FALSE
amp[x],amp,MNXM728294,MNXM728294[x],x,TRUE,MetanetX conversion,FALSE
ribflv[c],ribflv,MNXM270,MNXM270[c],c,TRUE,MetanetX conversion,FALSE
nadh[r],nadh,MNXM10,MNXM10[r],r,TRUE,MetanetX conversion,FALSE
stcoa[c],stcoa,MNXM1104352,MNXM1104352[c],c,TRUE,MetanetX conversion,FALSE
trnaval[c],trnaval,MNXM1543950,MNXM1543950[c],c,TRUE,MetanetX conversion,FALSE
torularhodin[e],torularhodin,torularhodin,torularhodin[e],e,FALSE,Unchanged,FALSE
atp[c],atp,MNXM3,MNXM3[c],c,TRUE,MetanetX conversion,FALSE
h2o[e],h2o,WATER,WATER[e],e,TRUE,Other conversion,FALSE
eryth[e],eryth,MNXM59384,MNXM59384[e],e,TRUE,MetanetX conversion,FALSE
oxalcoa[c],oxalcoa,MNXM618,MNXM618[c],c,TRUE,MetanetX conversion,FALSE
erthrs[e],erthrs,MNXM1092958,MNXM1092958[e],e,TRUE,MetanetX conversion,FALSE
alaL[c],alaL,alaL,alaL[c],c,FALSE,Unchanged,FALSE
utp[m],utp,MNXM1101474,MNXM1101474[m],m,TRUE,MetanetX conversion,FALSE
msa[c],msa,MNXM1369748,MNXM1369748[c],c,TRUE,MetanetX conversion,FALSE
paSC[m],paSC,paSC,paSC[m],m,FALSE,Unchanged,FALSE
4etpheoh[c],4etpheoh,4etpheoh,4etpheoh[c],c,FALSE,Unchanged,FALSE
glntrna[c],glntrna,MNXM1543316,MNXM1543316[c],c,TRUE,MetanetX conversion,FALSE
cytd[e],cytd,MNXM1364050,MNXM1364050[e],e,TRUE,MetanetX conversion,FALSE
alaD[c],alaD,alaD,alaD[c],c,FALSE,Unchanged,FALSE
ppa[m],ppa,MNXM1094052,MNXM1094052[m],m,TRUE,MetanetX conversion,FALSE
nadp[m],nadp,MNXM5,MNXM5[m],m,TRUE,MetanetX conversion,FALSE
agalino[c],agalino,agalino,agalino[c],c,FALSE,Unchanged,FALSE
oxa[c],oxa,MNXM291,MNXM291[c],c,TRUE,MetanetX conversion,FALSE
ribD[e],ribD,ribD,ribD[e],e,FALSE,Unchanged,FALSE
acrn[m],acrn,MNXM726103,MNXM726103[m],m,TRUE,MetanetX conversion,FALSE
oaa[x],oaa,MNXM46,MNXM46[x],x,TRUE,MetanetX conversion,FALSE
thm[c],thm,MNXM730135,MNXM730135[c],c,TRUE,MetanetX conversion,FALSE
indpyr[c],indpyr,MNXM315,MNXM315[c],c,TRUE,MetanetX conversion,FALSE
alacS[m],alacS,alacS,alacS[m],m,FALSE,Unchanged,FALSE
4abut[c],4abut,MNXM192,MNXM192[c],c,TRUE,MetanetX conversion,FALSE
threitolD[e],threitolD,threitolD,threitolD[e],e,FALSE,Unchanged,FALSE
3dh5hpb[m],3dh5hpb,MNXM2783,MNXM2783[m],m,TRUE,MetanetX conversion,FALSE
glcD[e],glcD,glcD,glcD[e],e,FALSE,Unchanged,FALSE
but[x],but,MNXM458,MNXM458[x],x,TRUE,MetanetX conversion,FALSE
mandelateR[e],mandelateR,mandelateR,mandelateR[e],e,FALSE,Unchanged,FALSE
hmf[c],hmf,hmf,hmf[c],c,FALSE,Unchanged,FALSE
thymd[c],thymd,MNXM420,MNXM420[c],c,TRUE,MetanetX conversion,FALSE
gmp[c],gmp,MNXM1101285,MNXM1101285[c],c,TRUE,MetanetX conversion,FALSE
nadph[m],nadph,MNXM738702,MNXM738702[m],m,TRUE,MetanetX conversion,FALSE
ppbng[c],ppbng,MNXM554,MNXM554[c],c,TRUE,MetanetX conversion,FALSE
gcarote[c],gcarote,MNXM1048,MNXM1048[c],c,TRUE,MetanetX conversion,FALSE
btoh[c],btoh,MNXM3230,MNXM3230[c],c,TRUE,MetanetX conversion,FALSE
gbiose[c],gbiose,gbiose,gbiose[c],c,FALSE,Unchanged,FALSE
o2[e],o2,MNXM735438,MNXM735438[e],e,TRUE,MetanetX conversion,FALSE
hLkynr[c],hLkynr,MNXM728564,MNXM728564[c],c,TRUE,MetanetX conversion,FALSE
dttp[c],dttp,MNXM394,MNXM394[c],c,TRUE,MetanetX conversion,FALSE
9Zocdcoa[c],9Zocdcoa,9Zocdcoa,9Zocdcoa[c],c,FALSE,Unchanged,FALSE
2mppal[c],2mppal,MNXM5189,MNXM5189[c],c,TRUE,MetanetX conversion,FALSE
5mthf[c],5mthf,MNXM1364093,MNXM1364093[c],c,TRUE,MetanetX conversion,FALSE
paSCmonounsat_1g[c],paSCmonounsat_1g,paSCmonounsat_1g,paSCmonounsat_1g[c],c,FALSE,Unchanged,FALSE
hxda[e],hxda,hxda,hxda[e],e,FALSE,Unchanged,FALSE
9Zhxdcoa[c],9Zhxdcoa,9Zhxdcoa,9Zhxdcoa[c],c,FALSE,Unchanged,FALSE
glx[m],glx,MNXM69,MNXM69[m],m,TRUE,MetanetX conversion,FALSE
gcald[c],gcald,MNXM734590,MNXM734590[c],c,TRUE,MetanetX conversion,FALSE
for[m],for,MNXM39,MNXM39[m],m,TRUE,MetanetX conversion,FALSE
thfglu[c],thfglu,MNXM1104336,MNXM1104336[c],c,TRUE,MetanetX conversion,FALSE
gluala[c],gluala,MNXM1105815,MNXM1105815[c],c,TRUE,MetanetX conversion,FALSE
btd_RR[e],btd_RR,MNXM2757,MNXM2757[e],e,TRUE,MetanetX conversion,FALSE
nad[x],nad,MNXM8,MNXM8[x],x,TRUE,MetanetX conversion,FALSE
q6[m],q6,MNXM1372480,MNXM1372480[m],m,TRUE,MetanetX conversion,FALSE
etoh[m],etoh,MNXM1108092,MNXM1108092[m],m,TRUE,MetanetX conversion,FALSE
fald[c],fald,MNXM1365101,MNXM1365101[c],c,TRUE,MetanetX conversion,FALSE
phpyr[c],phpyr,MNXM730221,MNXM730221[c],c,TRUE,MetanetX conversion,FALSE
akg[x],akg,MNXM1369648,MNXM1369648[x],x,TRUE,MetanetX conversion,FALSE
bzalc[e],bzalc,MNXM562,MNXM562[e],e,TRUE,MetanetX conversion,FALSE
datp[c],datp,MNXM286,MNXM286[c],c,TRUE,MetanetX conversion,FALSE
g3pc[e],g3pc,MNXM1370177,MNXM1370177[e],e,TRUE,MetanetX conversion,FALSE
dadp[c],dadp,MNXM735047,MNXM735047[c],c,TRUE,MetanetX conversion,FALSE
trnaasn[c],trnaasn,MNXM1543931,MNXM1543931[c],c,TRUE,MetanetX conversion,FALSE
q6h2[m],q6h2,MNXM5319,MNXM5319[m],m,TRUE,MetanetX conversion,FALSE
accoa[c],accoa,MNXM1104266,MNXM1104266[c],c,TRUE,MetanetX conversion,FALSE
co2[c],co2,MNXM13,MNXM13[c],c,TRUE,MetanetX conversion,FALSE
eryth[c],eryth,MNXM59384,MNXM59384[c],c,TRUE,MetanetX conversion,FALSE
trnagly[c],trnagly,MNXM1543935,MNXM1543935[c],c,TRUE,MetanetX conversion,FALSE
metL[c],metL,metL,metL[c],c,FALSE,Unchanged,FALSE
5aop[m],5aop,MNXM405,MNXM405[m],m,TRUE,MetanetX conversion,FALSE
iamoh[e],iamoh,MNXM1670,MNXM1670[e],e,TRUE,MetanetX conversion,FALSE
fa[c],fa,fa,fa[c],c,FALSE,Unchanged,FALSE
T4hcinnm[e],T4hcinnm,MNXM1370998,MNXM1370998[e],e,TRUE,MetanetX conversion,FALSE
gdp[c],gdp,MNXM1103285,MNXM1103285[c],c,TRUE,MetanetX conversion,FALSE
akg[m],akg,MNXM1369648,MNXM1369648[m],m,TRUE,MetanetX conversion,FALSE
focytc[m],focytc,MNXM5750,MNXM5750[m],m,TRUE,MetanetX conversion,FALSE
pserL[c],pserL,pserL,pserL[c],c,FALSE,Unchanged,FALSE
man[c],man,MNXM1364255,MNXM1364255[c],c,TRUE,MetanetX conversion,FALSE
glu5sa[m],glu5sa,MNXM1093051,MNXM1093051[m],m,TRUE,MetanetX conversion,FALSE
scl[c],scl,MNXM740871,MNXM740871[c],c,TRUE,MetanetX conversion,FALSE
2dr5p[c],2dr5p,MNXM732594,MNXM732594[c],c,TRUE,MetanetX conversion,FALSE
xtsn[e],xtsn,MNXM1103769,MNXM1103769[e],e,TRUE,MetanetX conversion,FALSE
rblD[e],rblD,rblD,rblD[e],e,FALSE,Unchanged,FALSE
malL[c],malL,malL,malL[c],c,FALSE,Unchanged,FALSE
h[e],h,MNXM1,MNXM1[e],e,TRUE,MetanetX conversion,FALSE
udpg[c],udpg,MNXM1364158,MNXM1364158[c],c,TRUE,MetanetX conversion,FALSE
h2o[c],h2o,WATER,WATER[c],c,TRUE,Other conversion,FALSE
gthrd[x],gthrd,MNXM490899,MNXM490899[x],x,TRUE,MetanetX conversion,FALSE
dhf[c],dhf,MNXM281,MNXM281[c],c,TRUE,MetanetX conversion,FALSE
gluL[c],gluL,gluL,gluL[c],c,FALSE,Unchanged,FALSE
vanlt[c],vanlt,MNXM982,MNXM982[c],c,TRUE,MetanetX conversion,FALSE
acrn[c],acrn,MNXM726103,MNXM726103[c],c,TRUE,MetanetX conversion,FALSE
nad[m],nad,MNXM8,MNXM8[m],m,TRUE,MetanetX conversion,FALSE
mmtsa[e],mmtsa,MNXM1105058,MNXM1105058[e],e,TRUE,MetanetX conversion,FALSE
3hhptcoa[x],3hhptcoa,3hhptcoa,3hhptcoa[x],x,FALSE,Unchanged,FALSE
hi[m],hi,hi,hi[m],m,FALSE,Unchanged,FALSE
T4hcinnm[c],T4hcinnm,MNXM1370998,MNXM1370998[c],c,TRUE,MetanetX conversion,FALSE
ala_B[c],ala_B,MNXM144,MNXM144[c],c,TRUE,MetanetX conversion,FALSE
btoh[e],btoh,MNXM3230,MNXM3230[e],e,TRUE,MetanetX conversion,FALSE
ppi[x],ppi,MNXM11,MNXM11[x],x,TRUE,MetanetX conversion,FALSE
valL[c],valL,valL,valL[c],c,FALSE,Unchanged,FALSE
tre[c],tre,MNXM1364330,MNXM1364330[c],c,TRUE,MetanetX conversion,FALSE
leutrna[c],leutrna,MNXM1543586,MNXM1543586[c],c,TRUE,MetanetX conversion,FALSE
L2aadp[c],L2aadp,MNXM1369807,MNXM1369807[c],c,TRUE,MetanetX conversion,FALSE
co2[x],co2,MNXM13,MNXM13[x],x,TRUE,MetanetX conversion,FALSE
fru[e],fru,MNXM1364246,MNXM1364246[e],e,TRUE,MetanetX conversion,FALSE
pendp[c],pendp,MNXM732668,MNXM732668[c],c,TRUE,MetanetX conversion,FALSE
fe2[e],fe2,MNXM1372038,MNXM1372038[e],e,TRUE,MetanetX conversion,FALSE
mmtsa[c],mmtsa,MNXM1105058,MNXM1105058[c],c,TRUE,MetanetX conversion,FALSE
10Ehpdcoa[x],10Ehpdcoa,10Ehpdcoa,10Ehpdcoa[x],x,FALSE,Unchanged,FALSE
pacald[c],pacald,MNXM473,MNXM473[c],c,TRUE,MetanetX conversion,FALSE
acglu[e],acglu,MNXM1371649,MNXM1371649[e],e,TRUE,MetanetX conversion,FALSE
leuL[e],leuL,leuL,leuL[e],e,FALSE,Unchanged,FALSE
amet[m],amet,MNXM1363866,MNXM1363866[m],m,TRUE,MetanetX conversion,FALSE
2mbald[c],2mbald,MNXM2604,MNXM2604[c],c,TRUE,MetanetX conversion,FALSE
h2o[r],h2o,WATER,WATER[r],r,TRUE,Other conversion,FALSE
gsn[c],gsn,MNXM1103400,MNXM1103400[c],c,TRUE,MetanetX conversion,FALSE
aacoa[c],aacoa,MNXM1103802,MNXM1103802[c],c,TRUE,MetanetX conversion,FALSE
25diopnta[c],25diopnta,25diopnta,25diopnta[c],c,FALSE,Unchanged,FALSE
lysL[c],lysL,lysL,lysL[c],c,FALSE,Unchanged,FALSE
amp[m],amp,MNXM728294,MNXM728294[m],m,TRUE,MetanetX conversion,FALSE
ash_1g[e],ash_1g,ash_1g,ash_1g[e],e,FALSE,Unchanged,FALSE
trpL[e],trpL,trpL,trpL[e],e,FALSE,Unchanged,FALSE
sarcs[e],sarcs,MNXM300,MNXM300[e],e,TRUE,MetanetX conversion,FALSE
ocACP[c],ocACP,MNXM90185,MNXM90185[c],c,TRUE,MetanetX conversion,FALSE
dann[c],dann,MNXM1140,MNXM1140[c],c,TRUE,MetanetX conversion,FALSE
glyb[e],glyb,MNXM289,MNXM289[e],e,TRUE,MetanetX conversion,FALSE
trnaasp[c],trnaasp,MNXM1543932,MNXM1543932[c],c,TRUE,MetanetX conversion,FALSE
h[x],h,MNXM1,MNXM1[x],x,TRUE,MetanetX conversion,FALSE
pyr[x],pyr,MNXM23,MNXM23[x],x,TRUE,MetanetX conversion,FALSE
biomass_1g[c],biomass_1g,biomass_1g,biomass_1g[c],c,FALSE,Unchanged,FALSE
5aop[e],5aop,MNXM405,MNXM405[e],e,TRUE,MetanetX conversion,FALSE
inost[e],inost,MNXM1105941,MNXM1105941[e],e,TRUE,MetanetX conversion,FALSE
dgtp[c],dgtp,MNXM344,MNXM344[c],c,TRUE,MetanetX conversion,FALSE
thmpp[c],thmpp,MNXM256,MNXM256[c],c,TRUE,MetanetX conversion,FALSE
dolmanp[c],dolmanp,MNXM733603,MNXM733603[c],c,TRUE,MetanetX conversion,FALSE
ergst[c],ergst,MNXM741449,MNXM741449[c],c,TRUE,MetanetX conversion,FALSE
phetrna[c],phetrna,MNXM1543782,MNXM1543782[c],c,TRUE,MetanetX conversion,FALSE
ethyleneglycol[e],ethyleneglycol,ethyleneglycol,ethyleneglycol[e],e,FALSE,Unchanged,FALSE
tyrtrna[c],tyrtrna,MNXM1543955,MNXM1543955[c],c,TRUE,MetanetX conversion,FALSE
ptdmeeta[c],ptdmeeta,ptdmeeta,ptdmeeta[c],c,FALSE,Unchanged,FALSE
xyluD[c],xyluD,xyluD,xyluD[c],c,FALSE,Unchanged,FALSE
2hp6mbq[m],2hp6mbq,MNXM147698,MNXM147698[m],m,TRUE,MetanetX conversion,FALSE
4abut[m],4abut,MNXM192,MNXM192[m],m,TRUE,MetanetX conversion,FALSE
cgly[c],cgly,MNXM683,MNXM683[c],c,TRUE,MetanetX conversion,FALSE
g3p[c],g3p,MNXM1373252,MNXM1373252[c],c,TRUE,MetanetX conversion,FALSE
serL[m],serL,serL,serL[m],m,FALSE,Unchanged,FALSE
damp[c],damp,MNXM432,MNXM432[c],c,TRUE,MetanetX conversion,FALSE
tre[e],tre,MNXM1364330,MNXM1364330[e],e,TRUE,MetanetX conversion,FALSE
nac[c],nac,MNXM274,MNXM274[c],c,TRUE,MetanetX conversion,FALSE
9Zhxda[e],9Zhxda,9Zhxda,9Zhxda[e],e,FALSE,Unchanged,FALSE
gam[c],gam,MNXM1105684,MNXM1105684[c],c,TRUE,MetanetX conversion,FALSE
msa[e],msa,MNXM1369748,MNXM1369748[e],e,TRUE,MetanetX conversion,FALSE
btcoa[m],btcoa,MNXM1104300,MNXM1104300[m],m,TRUE,MetanetX conversion,FALSE
acald[e],acald,MNXM75,MNXM75[e],e,TRUE,MetanetX conversion,FALSE
alatrna[c],alatrna,MNXM1542889,MNXM1542889[c],c,TRUE,MetanetX conversion,FALSE
man1p[c],man1p,MNXM1106057,MNXM1106057[c],c,TRUE,MetanetX conversion,FALSE
tyrL[c],tyrL,tyrL,tyrL[c],c,FALSE,Unchanged,FALSE
pserL[e],pserL,pserL,pserL[e],e,FALSE,Unchanged,FALSE
uppg3[c],uppg3,MNXM414,MNXM414[c],c,TRUE,MetanetX conversion,FALSE
ACP[c],ACP,MNXM1373297,MNXM1373297[c],c,TRUE,MetanetX conversion,FALSE
asntrna[c],asntrna,MNXM1542935,MNXM1542935[c],c,TRUE,MetanetX conversion,FALSE
2oxoadp[m],2oxoadp,MNXM263,MNXM263[m],m,TRUE,MetanetX conversion,FALSE
2mbtoh[e],2mbtoh,MNXM5476,MNXM5476[e],e,TRUE,MetanetX conversion,FALSE
eryt[e],eryt,eryt,eryt[e],e,FALSE,Unchanged,FALSE
4hoxpacd[e],4hoxpacd,MNXM479,MNXM479[e],e,TRUE,MetanetX conversion,FALSE
tdACP[m],tdACP,tdACP,tdACP[m],m,FALSE,Unchanged,FALSE
dttp[e],dttp,MNXM394,MNXM394[e],e,TRUE,MetanetX conversion,FALSE
cdpdag[c],cdpdag,cdpdag,cdpdag[c],c,FALSE,Unchanged,FALSE
btcoa[x],btcoa,MNXM1104300,MNXM1104300[x],x,TRUE,MetanetX conversion,FALSE
3mppal[c],3mppal,3mppal,3mppal[c],c,FALSE,Unchanged,FALSE
furfural[c],furfural,furfural,furfural[c],c,FALSE,Unchanged,FALSE
mandelateR[c],mandelateR,mandelateR,mandelateR[c],c,FALSE,Unchanged,FALSE
sheme[e],sheme,MNXM1104857,MNXM1104857[e],e,TRUE,MetanetX conversion,FALSE
3oxoadp[m],3oxoadp,MNXM716,MNXM716[m],m,TRUE,MetanetX conversion,FALSE
2E3mbcoa[m],2E3mbcoa,2E3mbcoa,2E3mbcoa[m],m,FALSE,Unchanged,FALSE
r5p[c],r5p,MNXM1364029,MNXM1364029[c],c,TRUE,MetanetX conversion,FALSE
dolp[c],dolp,MNXM51499,MNXM51499[c],c,TRUE,MetanetX conversion,FALSE
3hph5mb[m],3hph5mb,MNXM3166,MNXM3166[m],m,TRUE,MetanetX conversion,FALSE
nad[r],nad,MNXM8,MNXM8[r],r,TRUE,MetanetX conversion,FALSE
s17bp[c],s17bp,MNXM507505,MNXM507505[c],c,TRUE,MetanetX conversion,FALSE
dcmp[c],dcmp,MNXM266,MNXM266[c],c,TRUE,MetanetX conversion,FALSE
glcD[c],glcD,glcD,glcD[c],c,FALSE,Unchanged,FALSE
mannan_1g[c],mannan_1g,mannan_1g,mannan_1g[c],c,FALSE,Unchanged,FALSE
utp[c],utp,MNXM1101474,MNXM1101474[c],c,TRUE,MetanetX conversion,FALSE
trnaala[c],trnaala,MNXM1543929,MNXM1543929[c],c,TRUE,MetanetX conversion,FALSE
pc[c],pc,pc,pc[c],c,FALSE,Unchanged,FALSE
6Etrdcoa[x],6Etrdcoa,6Etrdcoa,6Etrdcoa[x],x,FALSE,Unchanged,FALSE
iamac[c],iamac,MNXM7451,MNXM7451[c],c,TRUE,MetanetX conversion,FALSE
atp[m],atp,MNXM3,MNXM3[m],m,TRUE,MetanetX conversion,FALSE
dna_1g[c],dna_1g,dna_1g,dna_1g[c],c,FALSE,Unchanged,FALSE
3h4Eundcoa[x],3h4Eundcoa,3h4Eundcoa,3h4Eundcoa[x],x,FALSE,Unchanged,FALSE
orn[e],orn,MNXM741175,MNXM741175[e],e,TRUE,MetanetX conversion,FALSE
2Eptcoa[x],2Eptcoa,2Eptcoa,2Eptcoa[x],x,FALSE,Unchanged,FALSE
lkdr[c],lkdr,MNXM1093300,MNXM1093300[c],c,TRUE,MetanetX conversion,FALSE
adp[c],adp,MNXM40333,MNXM40333[c],c,TRUE,MetanetX conversion,FALSE
sphn1p[c],sphn1p,sphn1p,sphn1p[c],c,FALSE,Unchanged,FALSE
ivcoa[m],ivcoa,MNXM1364110,MNXM1364110[m],m,TRUE,MetanetX conversion,FALSE
thfglu[e],thfglu,MNXM1104336,MNXM1104336[e],e,TRUE,MetanetX conversion,FALSE
ptd1ino[c],ptd1ino,ptd1ino,ptd1ino[c],c,FALSE,Unchanged,FALSE
rhmn[e],rhmn,MNXM1094097,MNXM1094097[e],e,TRUE,MetanetX conversion,FALSE
ppcoa[m],ppcoa,MNXM1364414,MNXM1364414[m],m,TRUE,MetanetX conversion,FALSE
cit[c],cit,MNXM1107752,MNXM1107752[c],c,TRUE,MetanetX conversion,FALSE
h[c],h,MNXM1,MNXM1[c],c,TRUE,MetanetX conversion,FALSE
nadh[c],nadh,MNXM10,MNXM10[c],c,TRUE,MetanetX conversion,FALSE
tyrosol[c],tyrosol,tyrosol,tyrosol[c],c,FALSE,Unchanged,FALSE
sphgn[c],sphgn,MNXM733692,MNXM733692[c],c,TRUE,MetanetX conversion,FALSE
ppa[e],ppa,MNXM1094052,MNXM1094052[e],e,TRUE,MetanetX conversion,FALSE
dha[c],dha,MNXM460,MNXM460[c],c,TRUE,MetanetX conversion,FALSE
nadp[x],nadp,MNXM5,MNXM5[x],x,TRUE,MetanetX conversion,FALSE
hptcoa[x],hptcoa,MNXM1093205,MNXM1093205[x],x,TRUE,MetanetX conversion,FALSE
no2[e],no2,MNXM107,MNXM107[e],e,TRUE,MetanetX conversion,FALSE
dctp[c],dctp,MNXM360,MNXM360[c],c,TRUE,MetanetX conversion,FALSE
mettrna[c],mettrna,MNXM1543652,MNXM1543652[c],c,TRUE,MetanetX conversion,FALSE
metha[e],metha,metha,metha[e],e,FALSE,Unchanged,FALSE
h[n],h,MNXM1,MNXM1[n],n,TRUE,MetanetX conversion,FALSE
gal[e],gal,MNXM1364662,MNXM1364662[e],e,TRUE,MetanetX conversion,FALSE
btd_RR[c],btd_RR,MNXM2757,MNXM2757[c],c,TRUE,MetanetX conversion,FALSE
tdACP[c],tdACP,tdACP,tdACP[c],c,FALSE,Unchanged,FALSE
leuL[m],leuL,leuL,leuL[m],m,FALSE,Unchanged,FALSE
gluL[m],gluL,gluL,gluL[m],m,FALSE,Unchanged,FALSE
trnatyr[c],trnatyr,MNXM1543948,MNXM1543948[c],c,TRUE,MetanetX conversion,FALSE
valL[e],valL,valL,valL[e],e,FALSE,Unchanged,FALSE
meoh[e],meoh,MNXM729799,MNXM729799[e],e,TRUE,MetanetX conversion,FALSE
3h6Etrdcoa[x],3h6Etrdcoa,3h6Etrdcoa,3h6Etrdcoa[x],x,FALSE,Unchanged,FALSE
cysL[e],cysL,cysL,cysL[e],e,FALSE,Unchanged,FALSE
lacD[e],lacD,lacD,lacD[e],e,FALSE,Unchanged,FALSE
lystrna[c],lystrna,MNXM1543604,MNXM1543604[c],c,TRUE,MetanetX conversion,FALSE
s7p[c],s7p,MNXM733314,MNXM733314[c],c,TRUE,MetanetX conversion,FALSE
mnl[c],mnl,MNXM1104590,MNXM1104590[c],c,TRUE,MetanetX conversion,FALSE
ppi[c],ppi,MNXM11,MNXM11[c],c,TRUE,MetanetX conversion,FALSE
metL[m],metL,metL,metL[m],m,FALSE,Unchanged,FALSE
inost[c],inost,MNXM1105941,MNXM1105941[c],c,TRUE,MetanetX conversion,FALSE
4met2obut[c],4met2obut,MNXM1542088,MNXM1542088[c],c,TRUE,MetanetX conversion,FALSE
12dgr[c],12dgr,12dgr,12dgr[c],c,FALSE,Unchanged,FALSE
ade[c],ade,MNXM168,MNXM168[c],c,TRUE,MetanetX conversion,FALSE
glnL[c],glnL,glnL,glnL[c],c,FALSE,Unchanged,FALSE
ptrc[c],ptrc,MNXM118,MNXM118[c],c,TRUE,MetanetX conversion,FALSE
psd5p[c],psd5p,MNXM2276,MNXM2276[c],c,TRUE,MetanetX conversion,FALSE
man6p[e],man6p,MNXM1103551,MNXM1103551[e],e,TRUE,MetanetX conversion,FALSE
indpyr[e],indpyr,MNXM315,MNXM315[e],e,TRUE,MetanetX conversion,FALSE
coa[m],coa,MNXM727276,MNXM727276[m],m,TRUE,MetanetX conversion,FALSE
alaL[m],alaL,alaL,alaL[m],m,FALSE,Unchanged,FALSE
rbt[c],rbt,MNXM1820,MNXM1820[c],c,TRUE,MetanetX conversion,FALSE
proL[c],proL,proL,proL[c],c,FALSE,Unchanged,FALSE
gal[c],gal,MNXM1364662,MNXM1364662[c],c,TRUE,MetanetX conversion,FALSE
acac[c],acac,MNXM729595,MNXM729595[c],c,TRUE,MetanetX conversion,FALSE
pntoR[c],pntoR,pntoR,pntoR[c],c,FALSE,Unchanged,FALSE
ptd1ino_monounsat_1g[c],ptd1ino_monounsat_1g,ptd1ino_monounsat_1g,ptd1ino_monounsat_1g[c],c,FALSE,Unchanged,FALSE
nh4[c],nh4,MNXM729302,MNXM729302[c],c,TRUE,MetanetX conversion,FALSE
asnL[c],asnL,asnL,asnL[c],c,FALSE,Unchanged,FALSE
icit[c],icit,MNXM89661,MNXM89661[c],c,TRUE,MetanetX conversion,FALSE
psd[e],psd,psd,psd[e],e,FALSE,Unchanged,FALSE
h2o2[c],h2o2,MNXM732620,MNXM732620[c],c,TRUE,MetanetX conversion,FALSE
asnL[e],asnL,asnL,asnL[e],e,FALSE,Unchanged,FALSE
gtp[c],gtp,MNXM1103553,MNXM1103553[c],c,TRUE,MetanetX conversion,FALSE
bzal[e],bzal,MNXM371,MNXM371[e],e,TRUE,MetanetX conversion,FALSE
orn[m],orn,MNXM741175,MNXM741175[m],m,TRUE,MetanetX conversion,FALSE
clpn_monounsat_1g[m],clpn_monounsat_1g,clpn_monounsat_1g,clpn_monounsat_1g[m],m,FALSE,Unchanged,FALSE
oxadpcoa[m],oxadpcoa,MNXM1105939,MNXM1105939[m],m,TRUE,MetanetX conversion,FALSE
methf[c],methf,MNXM511,MNXM511[c],c,TRUE,MetanetX conversion,FALSE
sbtD[e],sbtD,sbtD,sbtD[e],e,FALSE,Unchanged,FALSE
g1p[e],g1p,MNXM1364357,MNXM1364357[e],e,TRUE,MetanetX conversion,FALSE
lacD[c],lacD,lacD,lacD[c],c,FALSE,Unchanged,FALSE
