orig_met,without_compartment,new_met,new_met_out,compartment,conversion_successful,conversion_type,encoding_issues_fixed
btn[c],btn,MNXM304,MNXM304[c],c,TRUE,MetanetX conversion,FALSE
ptd2meeta[c],ptd2meeta,ptd2meeta,ptd2meeta[c],c,FALSE,Unchanged,FALSE
mlthf[m],mlthf,MNXM1102150,MNXM1102150[m],m,TRUE,MetanetX conversion,FALSE
2ppoh[e],2ppoh,MNXM3085,MNXM3085[e],e,TRUE,MetanetX conversion,FALSE
vanlt[e],vanlt,MNXM982,MNXM982[e],e,TRUE,MetanetX conversion,FALSE
cholestester[c],cholestester,cholestester,cholestester[c],c,FALSE,Unchanged,FALSE
gdpmann[c],gdpmann,MNXM1104188,MNXM1104188[c],c,TRUE,MetanetX conversion,FALSE
dmetha[e],dmetha,dmetha,dmetha[e],e,FALSE,Unchanged,FALSE
3hmp[c],3hmp,MNXM1105921,MNXM1105921[c],c,TRUE,MetanetX conversion,FALSE
pydam[e],pydam,MNXM548,MNXM548[e],e,TRUE,MetanetX conversion,FALSE
4ppcys[c],4ppcys,MNXM730898,MNXM730898[c],c,TRUE,MetanetX conversion,FALSE
mmtsa[m],mmtsa,MNXM1105058,MNXM1105058[m],m,TRUE,MetanetX conversion,FALSE
xtsn[c],xtsn,MNXM1103769,MNXM1103769[c],c,TRUE,MetanetX conversion,FALSE
retinal[c],retinal,MNXM1364312,MNXM1364312[c],c,TRUE,MetanetX conversion,FALSE
3mb[e],3mb,MNXM1137663,MNXM1137663[e],e,TRUE,MetanetX conversion,FALSE
4aphdob[c],4aphdob,MNXM466,MNXM466[c],c,TRUE,MetanetX conversion,FALSE
threitolD[c],threitolD,threitolD,threitolD[c],c,FALSE,Unchanged,FALSE
crn[x],crn,MNXM1105736,MNXM1105736[x],x,TRUE,MetanetX conversion,FALSE
akg[c],akg,MNXM1369648,MNXM1369648[c],c,TRUE,MetanetX conversion,FALSE
abtD[c],abtD,abtD,abtD[c],c,FALSE,Unchanged,FALSE
oxa[e],oxa,MNXM291,MNXM291[e],e,TRUE,MetanetX conversion,FALSE
pe_monounsat_1g[c],pe_monounsat_1g,pe_monounsat_1g,pe_monounsat_1g[c],c,FALSE,Unchanged,FALSE
cholest_1g[r],cholest_1g,cholest_1g,cholest_1g[r],r,FALSE,Unchanged,FALSE
10fthf[c],10fthf,MNXM1102376,MNXM1102376[c],c,TRUE,MetanetX conversion,FALSE
2mba[c],2mba,MNXM1091714,MNXM1091714[c],c,TRUE,MetanetX conversion,FALSE
btn[e],btn,MNXM304,MNXM304[e],e,TRUE,MetanetX conversion,FALSE
glyc3p[m],glyc3p,MNXM66,MNXM66[m],m,TRUE,MetanetX conversion,FALSE
fum[e],fum,MNXM737340,MNXM737340[e],e,TRUE,MetanetX conversion,FALSE
42A3HP24DB[c],42A3HP24DB,MNXM163203,MNXM163203[c],c,TRUE,MetanetX conversion,FALSE
trnapro[c],trnapro,MNXM1543942,MNXM1543942[c],c,TRUE,MetanetX conversion,FALSE
gam[e],gam,MNXM1105684,MNXM1105684[e],e,TRUE,MetanetX conversion,FALSE
id3acald[e],id3acald,MNXM518,MNXM518[e],e,TRUE,MetanetX conversion,FALSE
nh4[e],nh4,MNXM729302,MNXM729302[e],e,TRUE,MetanetX conversion,FALSE
glyc[e],glyc,MNXM89612,MNXM89612[e],e,TRUE,MetanetX conversion,FALSE
acgam[c],acgam,MNXM1105935,MNXM1105935[c],c,TRUE,MetanetX conversion,FALSE
amet[c],amet,MNXM1363866,MNXM1363866[c],c,TRUE,MetanetX conversion,FALSE
xan[c],xan,MNXM174,MNXM174[c],c,TRUE,MetanetX conversion,FALSE
9Zocda[c],9Zocda,9Zocda,9Zocda[c],c,FALSE,Unchanged,FALSE
2hpmmbq[m],2hpmmbq,MNXM147697,MNXM147697[m],m,TRUE,MetanetX conversion,FALSE
erthrs[c],erthrs,MNXM1092958,MNXM1092958[c],c,TRUE,MetanetX conversion,FALSE
accoa[x],accoa,MNXM1104266,MNXM1104266[x],x,TRUE,MetanetX conversion,FALSE
pap[m],pap,MNXM1103458,MNXM1103458[m],m,TRUE,MetanetX conversion,FALSE
actnR[e],actnR,actnR,actnR[e],e,FALSE,Unchanged,FALSE
hcysL[c],hcysL,hcysL,hcysL[c],c,FALSE,Unchanged,FALSE
ileL[e],ileL,ileL,ileL[e],e,FALSE,Unchanged,FALSE
dcyt[c],dcyt,MNXM704,MNXM704[c],c,TRUE,MetanetX conversion,FALSE
ppcoa[x],ppcoa,MNXM1364414,MNXM1364414[x],x,TRUE,MetanetX conversion,FALSE
dmgly[e],dmgly,MNXM464,MNXM464[e],e,TRUE,MetanetX conversion,FALSE
acald[m],acald,MNXM75,MNXM75[m],m,TRUE,MetanetX conversion,FALSE
4mop[c],4mop,MNXM404,MNXM404[c],c,TRUE,MetanetX conversion,FALSE
trnaile[c],trnaile,MNXM1543937,MNXM1543937[c],c,TRUE,MetanetX conversion,FALSE
pphn[c],pphn,MNXM737312,MNXM737312[c],c,TRUE,MetanetX conversion,FALSE
serL[c],serL,serL,serL[c],c,FALSE,Unchanged,FALSE
dann[e],dann,MNXM1140,MNXM1140[e],e,TRUE,MetanetX conversion,FALSE
zymst[c],zymst,MNXM738369,MNXM738369[c],c,TRUE,MetanetX conversion,FALSE
trnacys[c],trnacys,MNXM1543933,MNXM1543933[c],c,TRUE,MetanetX conversion,FALSE
bgalgly[c],bgalgly,bgalgly,bgalgly[c],c,FALSE,Unchanged,FALSE
ala_B[e],ala_B,MNXM144,MNXM144[e],e,TRUE,MetanetX conversion,FALSE
pyr[m],pyr,MNXM23,MNXM23[m],m,TRUE,MetanetX conversion,FALSE
2hglutR[c],2hglutR,2hglutR,2hglutR[c],c,FALSE,Unchanged,FALSE
cholestester[e],cholestester,cholestester,cholestester[e],e,FALSE,Unchanged,FALSE
glyb[c],glyb,MNXM289,MNXM289[c],c,TRUE,MetanetX conversion,FALSE
h2o[m],h2o,WATER,WATER[m],m,TRUE,Other conversion,FALSE
sheme[c],sheme,MNXM1104857,MNXM1104857[c],c,TRUE,MetanetX conversion,FALSE
Lkynr[c],Lkynr,MNXM733142,MNXM733142[c],c,TRUE,MetanetX conversion,FALSE
ptrc[e],ptrc,MNXM118,MNXM118[e],e,TRUE,MetanetX conversion,FALSE
acac[e],acac,MNXM729595,MNXM729595[e],e,TRUE,MetanetX conversion,FALSE
trnagln[c],trnagln,MNXM1543934,MNXM1543934[c],c,TRUE,MetanetX conversion,FALSE
cholest[e],cholest,cholest,cholest[e],e,FALSE,Unchanged,FALSE
dhap[c],dhap,MNXM77,MNXM77[c],c,TRUE,MetanetX conversion,FALSE
o2[c],o2,MNXM735438,MNXM735438[c],c,TRUE,MetanetX conversion,FALSE
ura[c],ura,MNXM1369194,MNXM1369194[c],c,TRUE,MetanetX conversion,FALSE
zymst_1g[r],zymst_1g,zymst_1g,zymst_1g[r],r,FALSE,Unchanged,FALSE
3mppal[e],3mppal,3mppal,3mppal[e],e,FALSE,Unchanged,FALSE
glx[e],glx,MNXM69,MNXM69[e],e,TRUE,MetanetX conversion,FALSE
focytc[c],focytc,MNXM5750,MNXM5750[c],c,TRUE,MetanetX conversion,FALSE
sterol_1g[r],sterol_1g,sterol_1g,sterol_1g[r],r,FALSE,Unchanged,FALSE
abt[e],abt,MNXM740330,MNXM740330[e],e,TRUE,MetanetX conversion,FALSE
9Zhxda[c],9Zhxda,9Zhxda,9Zhxda[c],c,FALSE,Unchanged,FALSE
2obut[m],2obut,MNXM159,MNXM159[m],m,TRUE,MetanetX conversion,FALSE
aprut[c],aprut,MNXM1153,MNXM1153[c],c,TRUE,MetanetX conversion,FALSE
but[c],but,MNXM458,MNXM458[c],c,TRUE,MetanetX conversion,FALSE
protrna[c],protrna,MNXM1543803,MNXM1543803[c],c,TRUE,MetanetX conversion,FALSE
ileL[c],ileL,ileL,ileL[c],c,FALSE,Unchanged,FALSE
ipdp[c],ipdp,MNXM83,MNXM83[c],c,TRUE,MetanetX conversion,FALSE
icit[x],icit,MNXM89661,MNXM89661[x],x,TRUE,MetanetX conversion,FALSE
rhamlac[c],rhamlac,rhamlac,rhamlac[c],c,FALSE,Unchanged,FALSE
3pg[c],3pg,MNXM727604,MNXM727604[c],c,TRUE,MetanetX conversion,FALSE
pcrn[c],pcrn,MNXM1105887,MNXM1105887[c],c,TRUE,MetanetX conversion,FALSE
rnam[c],rnam,MNXM1101283,MNXM1101283[c],c,TRUE,MetanetX conversion,FALSE
nadph[x],nadph,MNXM738702,MNXM738702[x],x,TRUE,MetanetX conversion,FALSE
man6p[c],man6p,MNXM1103551,MNXM1103551[c],c,TRUE,MetanetX conversion,FALSE
ppa[c],ppa,MNXM1094052,MNXM1094052[c],c,TRUE,MetanetX conversion,FALSE
ac[m],ac,MNXM26,MNXM26[m],m,TRUE,MetanetX conversion,FALSE
dhf[m],dhf,MNXM281,MNXM281[m],m,TRUE,MetanetX conversion,FALSE
cdp[c],cdp,MNXM1102191,MNXM1102191[c],c,TRUE,MetanetX conversion,FALSE
pep[c],pep,MNXM73,MNXM73[c],c,TRUE,MetanetX conversion,FALSE
proL[e],proL,proL,proL[e],e,FALSE,Unchanged,FALSE
tyrL[e],tyrL,tyrL,tyrL[e],e,FALSE,Unchanged,FALSE
trdrd[c],trdrd,MNXM741334,MNXM741334[c],c,TRUE,MetanetX conversion,FALSE
sertrna[c],sertrna,MNXM1091293,MNXM1091293[c],c,TRUE,MetanetX conversion,FALSE
man2mi1pD[e],man2mi1pD,man2mi1pD,man2mi1pD[e],e,FALSE,Unchanged,FALSE
g3pc[c],g3pc,MNXM1370177,MNXM1370177[c],c,TRUE,MetanetX conversion,FALSE
pntoR[e],pntoR,pntoR,pntoR[e],e,FALSE,Unchanged,FALSE
glycR[e],glycR,glycR,glycR[e],e,FALSE,Unchanged,FALSE
udp[c],udp,MNXM1102128,MNXM1102128[c],c,TRUE,MetanetX conversion,FALSE
2phetoh[e],2phetoh,MNXM2476,MNXM2476[e],e,TRUE,MetanetX conversion,FALSE
ctp[c],ctp,MNXM1103718,MNXM1103718[c],c,TRUE,MetanetX conversion,FALSE
serL[e],serL,serL,serL[e],e,FALSE,Unchanged,FALSE
amob[e],amob,MNXM733831,MNXM733831[e],e,TRUE,MetanetX conversion,FALSE
catechol[e],catechol,MNXM731896,MNXM731896[e],e,TRUE,MetanetX conversion,FALSE
coa[c],coa,MNXM727276,MNXM727276[c],c,TRUE,MetanetX conversion,FALSE
h[r],h,MNXM1,MNXM1[r],r,TRUE,MetanetX conversion,FALSE
phospholipid_1g[c],phospholipid_1g,phospholipid_1g,phospholipid_1g[c],c,FALSE,Unchanged,FALSE
aacoa[x],aacoa,MNXM1103802,MNXM1103802[x],x,TRUE,MetanetX conversion,FALSE
mnl[e],mnl,MNXM1104590,MNXM1104590[e],e,TRUE,MetanetX conversion,FALSE
threitolL[e],threitolL,threitolL,threitolL[e],e,FALSE,Unchanged,FALSE
so3[e],so3,MNXM726339,MNXM726339[e],e,TRUE,MetanetX conversion,FALSE
2hymeph[c],2hymeph,MNXM1855,MNXM1855[c],c,TRUE,MetanetX conversion,FALSE
2hymeph[e],2hymeph,MNXM1855,MNXM1855[e],e,TRUE,MetanetX conversion,FALSE
coa[r],coa,MNXM727276,MNXM727276[r],r,TRUE,MetanetX conversion,FALSE
cdpdag[m],cdpdag,cdpdag,cdpdag[m],m,FALSE,Unchanged,FALSE
retn[c],retn,MNXM1364547,MNXM1364547[c],c,TRUE,MetanetX conversion,FALSE
ahcys[m],ahcys,MNXM1102167,MNXM1102167[m],m,TRUE,MetanetX conversion,FALSE
lacD[m],lacD,lacD,lacD[m],m,FALSE,Unchanged,FALSE
histrna[c],histrna,MNXM1543373,MNXM1543373[c],c,TRUE,MetanetX conversion,FALSE
paSC[c],paSC,paSC,paSC[c],c,FALSE,Unchanged,FALSE
xylt[e],xylt,MNXM737068,MNXM737068[e],e,TRUE,MetanetX conversion,FALSE
g1p[c],g1p,MNXM1364357,MNXM1364357[c],c,TRUE,MetanetX conversion,FALSE
adp[m],adp,MNXM40333,MNXM40333[m],m,TRUE,MetanetX conversion,FALSE
xan[e],xan,MNXM174,MNXM174[e],e,TRUE,MetanetX conversion,FALSE
eryth4p[c],eryth4p,eryth4p,eryth4p[c],c,FALSE,Unchanged,FALSE
acgam[e],acgam,MNXM1105935,MNXM1105935[e],e,TRUE,MetanetX conversion,FALSE
no3[e],no3,MNXM732398,MNXM732398[e],e,TRUE,MetanetX conversion,FALSE
3h3mglutcoa[m],3h3mglutcoa,3h3mglutcoa,3h3mglutcoa[m],m,FALSE,Unchanged,FALSE
gly[e],gly,MNXM29,MNXM29[e],e,TRUE,MetanetX conversion,FALSE
bgalgly[e],bgalgly,bgalgly,bgalgly[e],e,FALSE,Unchanged,FALSE
pi[e],pi,MNXM9,MNXM9[e],e,TRUE,MetanetX conversion,FALSE
chol[e],chol,MNXM90,MNXM90[e],e,TRUE,MetanetX conversion,FALSE
f6p[c],f6p,MNXM1107898,MNXM1107898[c],c,TRUE,MetanetX conversion,FALSE
sarcs[c],sarcs,MNXM300,MNXM300[c],c,TRUE,MetanetX conversion,FALSE
pydam[c],pydam,MNXM548,MNXM548[c],c,TRUE,MetanetX conversion,FALSE
ps_monounsat_1g[c],ps_monounsat_1g,ps_monounsat_1g,ps_monounsat_1g[c],c,FALSE,Unchanged,FALSE
ctp[m],ctp,MNXM1103718,MNXM1103718[m],m,TRUE,MetanetX conversion,FALSE
asptrna[c],asptrna,MNXM1542936,MNXM1542936[c],c,TRUE,MetanetX conversion,FALSE
uri[c],uri,MNXM1103104,MNXM1103104[c],c,TRUE,MetanetX conversion,FALSE
phom[c],phom,MNXM1334,MNXM1334[c],c,TRUE,MetanetX conversion,FALSE
argL[c],argL,argL,argL[c],c,FALSE,Unchanged,FALSE
nh4[m],nh4,MNXM729302,MNXM729302[m],m,TRUE,MetanetX conversion,FALSE
btcoa[c],btcoa,MNXM1104300,MNXM1104300[c],c,TRUE,MetanetX conversion,FALSE
trptrna[c],trptrna,MNXM1543951,MNXM1543951[c],c,TRUE,MetanetX conversion,FALSE
salcn[c],salcn,MNXM2561,MNXM2561[c],c,TRUE,MetanetX conversion,FALSE
gly[c],gly,MNXM29,MNXM29[c],c,TRUE,MetanetX conversion,FALSE
cytd[c],cytd,MNXM1364050,MNXM1364050[c],c,TRUE,MetanetX conversion,FALSE
cer4_26[c],cer4_26,cer4_26,cer4_26[c],c,FALSE,Unchanged,FALSE
2pg[c],2pg,MNXM275,MNXM275[c],c,TRUE,MetanetX conversion,FALSE
malcoa[c],malcoa,MNXM1106093,MNXM1106093[c],c,TRUE,MetanetX conversion,FALSE
glytrna[c],glytrna,MNXM1543333,MNXM1543333[c],c,TRUE,MetanetX conversion,FALSE
ddcACP[c],ddcACP,ddcACP,ddcACP[c],c,FALSE,Unchanged,FALSE
malt[c],malt,MNXM1106000,MNXM1106000[c],c,TRUE,MetanetX conversion,FALSE
mlthf[c],mlthf,MNXM1102150,MNXM1102150[c],c,TRUE,MetanetX conversion,FALSE
hmbil[c],hmbil,MNXM547,MNXM547[c],c,TRUE,MetanetX conversion,FALSE
akg[e],akg,MNXM1369648,MNXM1369648[e],e,TRUE,MetanetX conversion,FALSE
succ[m],succ,MNXM25,MNXM25[m],m,TRUE,MetanetX conversion,FALSE
fru[m],fru,MNXM1364246,MNXM1364246[m],m,TRUE,MetanetX conversion,FALSE
mnl[m],mnl,MNXM1104590,MNXM1104590[m],m,TRUE,MetanetX conversion,FALSE
34hpp[m],34hpp,MNXM153,MNXM153[m],m,TRUE,MetanetX conversion,FALSE
34hpp[x],34hpp,MNXM153,MNXM153[x],x,TRUE,MetanetX conversion,FALSE
34hpp[r],34hpp,MNXM153,MNXM153[r],r,TRUE,MetanetX conversion,FALSE
ru5pD[m],ru5pD,ru5pD,ru5pD[m],m,FALSE,Unchanged,FALSE
dha[m],dha,MNXM460,MNXM460[m],m,TRUE,MetanetX conversion,FALSE
f6p[m],f6p,MNXM1107898,MNXM1107898[m],m,TRUE,MetanetX conversion,FALSE
phpyr[m],phpyr,MNXM730221,MNXM730221[m],m,TRUE,MetanetX conversion,FALSE
phpyr[x],phpyr,MNXM730221,MNXM730221[x],x,TRUE,MetanetX conversion,FALSE
phpyr[r],phpyr,MNXM730221,MNXM730221[r],r,TRUE,MetanetX conversion,FALSE
man6p[m],man6p,MNXM1103551,MNXM1103551[m],m,TRUE,MetanetX conversion,FALSE
man[m],man,MNXM1364255,MNXM1364255[m],m,TRUE,MetanetX conversion,FALSE
lacL[m],lacL,lacL,lacL[m],m,FALSE,Unchanged,FALSE
lacL[r],lacL,lacL,lacL[r],r,FALSE,Unchanged,FALSE
pyr[r],pyr,MNXM23,MNXM23[r],r,TRUE,MetanetX conversion,FALSE
lacD[r],lacD,lacD,lacD[r],r,FALSE,Unchanged,FALSE
mthgxl[m],mthgxl,MNXM310,MNXM310[m],m,TRUE,MetanetX conversion,FALSE
laldL[m],laldL,laldL,laldL[m],m,FALSE,Unchanged,FALSE
mthgxl[x],mthgxl,MNXM310,MNXM310[x],x,TRUE,MetanetX conversion,FALSE
laldL[x],laldL,laldL,laldL[x],x,FALSE,Unchanged,FALSE
Sfglutth[x],Sfglutth,MNXM741595,MNXM741595[x],x,TRUE,MetanetX conversion,FALSE
glycR[m],glycR,glycR,glycR[m],m,FALSE,Unchanged,FALSE
hpyr[m],hpyr,MNXM392,MNXM392[m],m,TRUE,MetanetX conversion,FALSE
glycR[x],glycR,glycR,glycR[x],x,FALSE,Unchanged,FALSE
hpyr[x],hpyr,MNXM392,MNXM392[x],x,TRUE,MetanetX conversion,FALSE
msa[x],msa,MNXM1369748,MNXM1369748[x],x,TRUE,MetanetX conversion,FALSE
aspsa[x],aspsa,MNXM361,MNXM361[x],x,TRUE,MetanetX conversion,FALSE
homL[x],homL,homL,homL[x],x,FALSE,Unchanged,FALSE
ac[x],ac,MNXM26,MNXM26[x],x,TRUE,MetanetX conversion,FALSE
ac[r],ac,MNXM26,MNXM26[r],r,TRUE,MetanetX conversion,FALSE
mevR[m],mevR,MNXM1105057,MNXM1105057[m],m,TRUE,MetanetX conversion,FALSE
3h3mglutcoa[x],3h3mglutcoa,3h3mglutcoa,3h3mglutcoa[x],x,FALSE,Unchanged,FALSE
malL[r],malL,malL,malL[r],r,FALSE,Unchanged,FALSE
oaa[r],oaa,MNXM46,MNXM46[r],r,TRUE,MetanetX conversion,FALSE
2hglutR[x],2hglutR,2hglutR,2hglutR[x],x,FALSE,Unchanged,FALSE
2hglutR[r],2hglutR,2hglutR,2hglutR[r],r,FALSE,Unchanged,FALSE
akg[r],akg,MNXM1369648,MNXM1369648[r],r,TRUE,MetanetX conversion,FALSE
pp12ol[m],pp12ol,pp12ol,pp12ol[m],m,FALSE,Unchanged,FALSE
pp12ol[x],pp12ol,pp12ol,pp12ol[x],x,FALSE,Unchanged,FALSE
glx[r],glx,MNXM69,MNXM69[r],r,TRUE,MetanetX conversion,FALSE
3c2hmp[m],3c2hmp,MNXM741109,MNXM741109[m],m,TRUE,MetanetX conversion,FALSE
3c4mop[m],3c4mop,MNXM1602,MNXM1602[m],m,TRUE,MetanetX conversion,FALSE
2oxoadp[x],2oxoadp,MNXM263,MNXM263[x],x,TRUE,MetanetX conversion,FALSE
2oxoadp[r],2oxoadp,MNXM263,MNXM263[r],r,TRUE,MetanetX conversion,FALSE
dhap[m],dhap,MNXM77,MNXM77[m],m,TRUE,MetanetX conversion,FALSE
3pg[m],3pg,MNXM727604,MNXM727604[m],m,TRUE,MetanetX conversion,FALSE
3pg[x],3pg,MNXM727604,MNXM727604[x],x,TRUE,MetanetX conversion,FALSE
3php[x],3php,MNXM541,MNXM541[x],x,TRUE,MetanetX conversion,FALSE
dgtp[m],dgtp,MNXM344,MNXM344[m],m,TRUE,MetanetX conversion,FALSE
for[x],for,MNXM39,MNXM39[x],x,TRUE,MetanetX conversion,FALSE
gtp[x],gtp,MNXM1103553,MNXM1103553[x],x,TRUE,MetanetX conversion,FALSE
dgtp[x],dgtp,MNXM344,MNXM344[x],x,TRUE,MetanetX conversion,FALSE
ctp[x],ctp,MNXM1103718,MNXM1103718[x],x,TRUE,MetanetX conversion,FALSE
cysL[x],cysL,cysL,cysL[x],x,FALSE,Unchanged,FALSE
3sala[x],3sala,MNXM1364692,MNXM1364692[x],x,TRUE,MetanetX conversion,FALSE
argL[m],argL,argL,argL[m],m,FALSE,Unchanged,FALSE
pheL[m],pheL,pheL,pheL[m],m,FALSE,Unchanged,FALSE
pheL[x],pheL,pheL,pheL[x],x,FALSE,Unchanged,FALSE
pheL[r],pheL,pheL,pheL[r],r,FALSE,Unchanged,FALSE
succ[x],succ,MNXM25,MNXM25[x],x,TRUE,MetanetX conversion,FALSE
so3[x],so3,MNXM726339,MNXM726339[x],x,TRUE,MetanetX conversion,FALSE
uri[m],uri,MNXM1103104,MNXM1103104[m],m,TRUE,MetanetX conversion,FALSE
uri[x],uri,MNXM1103104,MNXM1103104[x],x,TRUE,MetanetX conversion,FALSE
xan[m],xan,MNXM174,MNXM174[m],m,TRUE,MetanetX conversion,FALSE
urate[m],urate,MNXM1105965,MNXM1105965[m],m,TRUE,MetanetX conversion,FALSE
5hiu[m],5hiu,MNXM1137,MNXM1137[m],m,TRUE,MetanetX conversion,FALSE
hLkynr[m],hLkynr,MNXM728564,MNXM728564[m],m,TRUE,MetanetX conversion,FALSE
hLkynr[x],hLkynr,MNXM728564,MNXM728564[x],x,TRUE,MetanetX conversion,FALSE
hLkynr[r],hLkynr,MNXM728564,MNXM728564[r],r,TRUE,MetanetX conversion,FALSE
hxan[m],hxan,MNXM732487,MNXM732487[m],m,TRUE,MetanetX conversion,FALSE
dadp[m],dadp,MNXM735047,MNXM735047[m],m,TRUE,MetanetX conversion,FALSE
adp[x],adp,MNXM40333,MNXM40333[x],x,TRUE,MetanetX conversion,FALSE
dgdp[m],dgdp,MNXM436,MNXM436[m],m,TRUE,MetanetX conversion,FALSE
gdp[x],gdp,MNXM1103285,MNXM1103285[x],x,TRUE,MetanetX conversion,FALSE
dgdp[x],dgdp,MNXM436,MNXM436[x],x,TRUE,MetanetX conversion,FALSE
cdp[m],cdp,MNXM1102191,MNXM1102191[m],m,TRUE,MetanetX conversion,FALSE
cdp[x],cdp,MNXM1102191,MNXM1102191[x],x,TRUE,MetanetX conversion,FALSE
dudp[m],dudp,MNXM572,MNXM572[m],m,TRUE,MetanetX conversion,FALSE
dudp[x],dudp,MNXM572,MNXM572[x],x,TRUE,MetanetX conversion,FALSE
datp[m],datp,MNXM286,MNXM286[m],m,TRUE,MetanetX conversion,FALSE
dutp[m],dutp,MNXM452,MNXM452[m],m,TRUE,MetanetX conversion,FALSE
dutp[x],dutp,MNXM452,MNXM452[x],x,TRUE,MetanetX conversion,FALSE
aspL[r],aspL,aspL,aspL[r],r,FALSE,Unchanged,FALSE
btcoa[r],btcoa,MNXM1104300,MNXM1104300[r],r,TRUE,MetanetX conversion,FALSE
4pasp[x],4pasp,MNXM1177,MNXM1177[x],x,TRUE,MetanetX conversion,FALSE
pi[x],pi,MNXM9,MNXM9[x],x,TRUE,MetanetX conversion,FALSE
g3p[m],g3p,MNXM1373252,MNXM1373252[m],m,TRUE,MetanetX conversion,FALSE
13dpg[m],13dpg,MNXM1364640,MNXM1364640[m],m,TRUE,MetanetX conversion,FALSE
g3p[x],g3p,MNXM1373252,MNXM1373252[x],x,TRUE,MetanetX conversion,FALSE
13dpg[x],13dpg,MNXM1364640,MNXM1364640[x],x,TRUE,MetanetX conversion,FALSE
sucsal[x],sucsal,MNXM172,MNXM172[x],x,TRUE,MetanetX conversion,FALSE
sucsal[r],sucsal,MNXM172,MNXM172[r],r,TRUE,MetanetX conversion,FALSE
accoa[r],accoa,MNXM1104266,MNXM1104266[r],r,TRUE,MetanetX conversion,FALSE
4abutn[x],4abutn,MNXM422,MNXM422[x],x,TRUE,MetanetX conversion,FALSE
4abut[x],4abut,MNXM192,MNXM192[x],x,TRUE,MetanetX conversion,FALSE
4abutn[r],4abutn,MNXM422,MNXM422[r],r,TRUE,MetanetX conversion,FALSE
4abut[r],4abut,MNXM192,MNXM192[r],r,TRUE,MetanetX conversion,FALSE
ala_B[m],ala_B,MNXM144,MNXM144[m],m,TRUE,MetanetX conversion,FALSE
ala_B[x],ala_B,MNXM144,MNXM144[x],x,TRUE,MetanetX conversion,FALSE
L2aadp6sa[m],L2aadp6sa,MNXM1364723,MNXM1364723[m],m,TRUE,MetanetX conversion,FALSE
L2aadp[m],L2aadp,MNXM1369807,MNXM1369807[m],m,TRUE,MetanetX conversion,FALSE
L2aadp6sa[x],L2aadp6sa,MNXM1364723,MNXM1364723[x],x,TRUE,MetanetX conversion,FALSE
L2aadp[x],L2aadp,MNXM1369807,MNXM1369807[x],x,TRUE,MetanetX conversion,FALSE
L2aadp6sa[r],L2aadp6sa,MNXM1364723,MNXM1364723[r],r,TRUE,MetanetX conversion,FALSE
L2aadp[r],L2aadp,MNXM1369807,MNXM1369807[r],r,TRUE,MetanetX conversion,FALSE
malcoa[x],malcoa,MNXM1106093,MNXM1106093[x],x,TRUE,MetanetX conversion,FALSE
succoa[x],succoa,MNXM1104774,MNXM1104774[x],x,TRUE,MetanetX conversion,FALSE
ppal[m],ppal,MNXM821,MNXM821[m],m,TRUE,MetanetX conversion,FALSE
ppal[x],ppal,MNXM821,MNXM821[x],x,TRUE,MetanetX conversion,FALSE
gluL[r],gluL,gluL,gluL[r],r,FALSE,Unchanged,FALSE
2obut[x],2obut,MNXM159,MNXM159[x],x,TRUE,MetanetX conversion,FALSE
sarcs[m],sarcs,MNXM300,MNXM300[m],m,TRUE,MetanetX conversion,FALSE
alaL[x],alaL,alaL,alaL[x],x,FALSE,Unchanged,FALSE
alaL[r],alaL,alaL,alaL[r],r,FALSE,Unchanged,FALSE
gly[x],gly,MNXM29,MNXM29[x],x,TRUE,MetanetX conversion,FALSE
gly[r],gly,MNXM29,MNXM29[r],r,TRUE,MetanetX conversion,FALSE
lysL[m],lysL,lysL,lysL[m],m,FALSE,Unchanged,FALSE
lysL[x],lysL,lysL,lysL[x],x,FALSE,Unchanged,FALSE
lysL[r],lysL,lysL,lysL[r],r,FALSE,Unchanged,FALSE
tyrL[m],tyrL,tyrL,tyrL[m],m,FALSE,Unchanged,FALSE
tyrL[x],tyrL,tyrL,tyrL[x],x,FALSE,Unchanged,FALSE
tyrL[r],tyrL,tyrL,tyrL[r],r,FALSE,Unchanged,FALSE
serL[x],serL,serL,serL[x],x,FALSE,Unchanged,FALSE
4met2obut[m],4met2obut,MNXM1542088,MNXM1542088[m],m,TRUE,MetanetX conversion,FALSE
metL[x],metL,metL,metL[x],x,FALSE,Unchanged,FALSE
4met2obut[x],4met2obut,MNXM1542088,MNXM1542088[x],x,TRUE,MetanetX conversion,FALSE
metL[r],metL,metL,metL[r],r,FALSE,Unchanged,FALSE
4met2obut[r],4met2obut,MNXM1542088,MNXM1542088[r],r,TRUE,MetanetX conversion,FALSE
etha[m],etha,MNXM218,MNXM218[m],m,TRUE,MetanetX conversion,FALSE
thf[x],thf,MNXM1103936,MNXM1103936[x],x,TRUE,MetanetX conversion,FALSE
mlthf[x],mlthf,MNXM1102150,MNXM1102150[x],x,TRUE,MetanetX conversion,FALSE
methf[x],methf,MNXM511,MNXM511[x],x,TRUE,MetanetX conversion,FALSE
5mthf[m],5mthf,MNXM1364093,MNXM1364093[m],m,TRUE,MetanetX conversion,FALSE
5mthf[x],5mthf,MNXM1364093,MNXM1364093[x],x,TRUE,MetanetX conversion,FALSE
10fthf[x],10fthf,MNXM1102376,MNXM1102376[x],x,TRUE,MetanetX conversion,FALSE
