orig_met,without_compartment,new_met,new_met_out,compartment,conversion_successful,conversion_type,encoding_issues_fixed
pheme[c],pheme,MNXM1369759,MNXM1369759[c],c,TRUE,MetanetX conversion,FALSE
pep[m],pep,MNXM73,MNXM73[m],m,TRUE,MetanetX conversion,FALSE
pep[x],pep,MNXM73,MNXM73[x],x,TRUE,MetanetX conversion,FALSE
pserL[x],pserL,pserL,pserL[x],x,FALSE,Unchanged,FALSE
42A3HP24DB[m],42A3HP24DB,MNXM163203,MNXM163203[m],m,TRUE,MetanetX conversion,FALSE
42A3HP24DB[x],42A3HP24DB,MNXM163203,MNXM163203[x],x,TRUE,MetanetX conversion,FALSE
42A3HP24DB[r],42A3HP24DB,MNXM163203,MNXM163203[r],r,TRUE,MetanetX conversion,FALSE
s17bp[m],s17bp,MNXM507505,MNXM507505[m],m,TRUE,MetanetX conversion,FALSE
s17bp[x],s17bp,MNXM507505,MNXM507505[x],x,TRUE,MetanetX conversion,FALSE
ribD[m],ribD,ribD,ribD[m],m,FALSE,Unchanged,FALSE
ribD[x],ribD,ribD,ribD[x],x,FALSE,Unchanged,FALSE
2pg[m],2pg,MNXM275,MNXM275[m],m,TRUE,MetanetX conversion,FALSE
2pg[x],2pg,MNXM275,MNXM275[x],x,TRUE,MetanetX conversion,FALSE
5pmev[m],5pmev,MNXM738283,MNXM738283[m],m,TRUE,MetanetX conversion,FALSE
damp[m],damp,MNXM432,MNXM432[m],m,TRUE,MetanetX conversion,FALSE
cmp[x],cmp,MNXM1103302,MNXM1103302[x],x,TRUE,MetanetX conversion,FALSE
ins[m],ins,MNXM1103335,MNXM1103335[m],m,TRUE,MetanetX conversion,FALSE
polypi[x],polypi,MNXM1543787,MNXM1543787[x],x,TRUE,MetanetX conversion,FALSE
5dpmev[m],5dpmev,MNXM733934,MNXM733934[m],m,TRUE,MetanetX conversion,FALSE
ps[x],ps,ps,ps[x],x,FALSE,Unchanged,FALSE
adipate[x],adipate,adipate,adipate[x],x,FALSE,Unchanged,FALSE
adpcoa[x],adpcoa,MNXM1104115,MNXM1104115[x],x,TRUE,MetanetX conversion,FALSE
but[r],but,MNXM458,MNXM458[r],r,TRUE,MetanetX conversion,FALSE
acac[x],acac,MNXM729595,MNXM729595[x],x,TRUE,MetanetX conversion,FALSE
acac[r],acac,MNXM729595,MNXM729595[r],r,TRUE,MetanetX conversion,FALSE
urea[m],urea,MNXM117,MNXM117[m],m,TRUE,MetanetX conversion,FALSE
5houdic[m],5houdic,MNXM1805,MNXM1805[m],m,TRUE,MetanetX conversion,FALSE
salltn[m],salltn,salltn,salltn[m],m,FALSE,Unchanged,FALSE
alltt[m],alltt,MNXM584,MNXM584[m],m,TRUE,MetanetX conversion,FALSE
urdglyc[m],urdglyc,MNXM733673,MNXM733673[m],m,TRUE,MetanetX conversion,FALSE
2dr5p[m],2dr5p,MNXM732594,MNXM732594[m],m,TRUE,MetanetX conversion,FALSE
Rmmtcoa[c],Rmmtcoa,Rmmtcoa,Rmmtcoa[c],c,FALSE,Unchanged,FALSE
prot[m],prot,prot,prot[m],m,FALSE,Unchanged,FALSE
