orig_met,without_compartment,new_met,new_met_out,compartment,conversion_successful,conversion_type,encoding_issues_fixed
cpd11472__91__c0__93__,cpd11472,MNXM728621,MNXM728621[c],c,TRUE,MetanetX conversion,TRUE
cpd11472a__91__c0__93__,cpd11472a,cpd11472a,cpd11472a[c],c,FALSE,Unchanged,TRUE
cpd11473__91__c0__93__,cpd11473,MNXM728716,MNXM728716[c],c,TRUE,MetanetX conversion,TRUE
cpd11473a__91__c0__93__,cpd11473a,cpd11473a,cpd11473a[c],c,FALSE,Unchanged,TRUE
cpd11474__91__c0__93__,cpd11474,MNXM728618,MNXM728618[c],c,TRUE,MetanetX conversion,TRUE
cpd11474a__91__c0__93__,cpd11474a,cpd11474a,cpd11474a[c],c,FALSE,Unchanged,TRUE
cpd11475__91__c0__93__,cpd11475,MNXM733433,MNXM733433[c],c,TRUE,MetanetX conversion,TRUE
cpd11475a__91__c0__93__,cpd11475a,cpd11475a,cpd11475a[c],c,FALSE,Unchanged,TRUE
cpd11476__91__c0__93__,cpd11476,MNXM728536,MNXM728536[c],c,TRUE,MetanetX conversion,TRUE
cpd11476a__91__c0__93__,cpd11476a,cpd11476a,cpd11476a[c],c,FALSE,Unchanged,TRUE
cpd11477__91__c0__93__,cpd11477,MNXM728711,MNXM728711[c],c,TRUE,MetanetX conversion,TRUE
cpd11477a__91__c0__93__,cpd11477a,cpd11477a,cpd11477a[c],c,FALSE,Unchanged,TRUE
cpd11478__91__c0__93__,cpd11478,MNXM728726,MNXM728726[c],c,TRUE,MetanetX conversion,TRUE
cpd11478a__91__c0__93__,cpd11478a,cpd11478a,cpd11478a[c],c,FALSE,Unchanged,TRUE
cpd11479__91__c0__93__,cpd11479,MNXM733050,MNXM733050[c],c,TRUE,MetanetX conversion,TRUE
cpd11479a__91__c0__93__,cpd11479a,cpd11479a,cpd11479a[c],c,FALSE,Unchanged,TRUE
cpd11480__91__c0__93__,cpd11480,MNXM733306,MNXM733306[c],c,TRUE,MetanetX conversion,TRUE
cpd11480a__91__c0__93__,cpd11480a,cpd11480a,cpd11480a[c],c,FALSE,Unchanged,TRUE
cpd11481__91__c0__93__,cpd11481,MNXM733097,MNXM733097[c],c,TRUE,MetanetX conversion,TRUE
cpd11481a__91__c0__93__,cpd11481a,cpd11481a,cpd11481a[c],c,FALSE,Unchanged,TRUE
cpd11482__91__c0__93__,cpd11482,MNXM728731,MNXM728731[c],c,TRUE,MetanetX conversion,TRUE
cpd11482a__91__c0__93__,cpd11482a,cpd11482a,cpd11482a[c],c,FALSE,Unchanged,TRUE
cpd11483__91__c0__93__,cpd11483,MNXM725897,MNXM725897[c],c,TRUE,MetanetX conversion,TRUE
cpd11483a__91__c0__93__,cpd11483a,cpd11483a,cpd11483a[c],c,FALSE,Unchanged,TRUE
cpd11484__91__c0__93__,cpd11484,MNXM728567,MNXM728567[c],c,TRUE,MetanetX conversion,TRUE
cpd11484a__91__c0__93__,cpd11484a,cpd11484a,cpd11484a[c],c,FALSE,Unchanged,TRUE
cpd11485__91__c0__93__,cpd11485,MNXM728603,MNXM728603[c],c,TRUE,MetanetX conversion,TRUE
cpd11485a__91__c0__93__,cpd11485a,cpd11485a,cpd11485a[c],c,FALSE,Unchanged,TRUE
cpd11486__91__c0__93__,cpd11486,MNXM728607,MNXM728607[c],c,TRUE,MetanetX conversion,TRUE
cpd11486a__91__c0__93__,cpd11486a,cpd11486a,cpd11486a[c],c,FALSE,Unchanged,TRUE
cpd11487__91__c0__93__,cpd11487,MNXM728595,MNXM728595[c],c,TRUE,MetanetX conversion,TRUE
cpd11487a__91__c0__93__,cpd11487a,cpd11487a,cpd11487a[c],c,FALSE,Unchanged,TRUE
cpd11488__91__c0__93__,cpd11488,MNXM727386,MNXM727386[c],c,TRUE,MetanetX conversion,TRUE
cpd11488a__91__c0__93__,cpd11488a,cpd11488a,cpd11488a[c],c,FALSE,Unchanged,TRUE
cpd11489__91__c0__93__,cpd11489,MNXM728599,MNXM728599[c],c,TRUE,MetanetX conversion,TRUE
cpd11489a__91__c0__93__,cpd11489a,cpd11489a,cpd11489a[c],c,FALSE,Unchanged,TRUE
cpd11490__91__c0__93__,cpd11490,MNXM728611,MNXM728611[c],c,TRUE,MetanetX conversion,TRUE
cpd11490a__91__c0__93__,cpd11490a,cpd11490a,cpd11490a[c],c,FALSE,Unchanged,TRUE
cpd11491__91__c0__93__,cpd11491,MNXM728615,MNXM728615[c],c,TRUE,MetanetX conversion,TRUE
cpd11491a__91__c0__93__,cpd11491a,cpd11491a,cpd11491a[c],c,FALSE,Unchanged,TRUE
cpd11492__91__c0__93__,cpd11492,MNXM731940,MNXM731940[c],c,TRUE,MetanetX conversion,TRUE
cpd11492a__91__c0__93__,cpd11492a,cpd11492a,cpd11492a[c],c,FALSE,Unchanged,TRUE
cpd11493__91__c0__93__,cpd11493,MNXM740696,MNXM740696[c],c,TRUE,MetanetX conversion,TRUE
cpd11570a__91__c0__93__,cpd11570a,cpd11570a,cpd11570a[c],c,FALSE,Unchanged,TRUE
cpd11571a__91__c0__93__,cpd11571a,cpd11571a,cpd11571a[c],c,FALSE,Unchanged,TRUE
cpd11572a__91__c0__93__,cpd11572a,cpd11572a,cpd11572a[c],c,FALSE,Unchanged,TRUE
cpd11574__91__c0__93__,cpd11574,MNXM726092,MNXM726092[c],c,TRUE,MetanetX conversion,TRUE
cpd11574__91__e0__93__,cpd11574,MNXM726092,MNXM726092[e],e,TRUE,MetanetX conversion,TRUE
cpd11613__91__c0__93__,cpd11613,MNXM90337,MNXM90337[c],c,TRUE,MetanetX conversion,TRUE
cpd12489__91__c0__93__,cpd12489,MNXM5086,MNXM5086[c],c,TRUE,MetanetX conversion,TRUE
cpd12836__91__c0__93__,cpd12836,MNXM739391,MNXM739391[c],c,TRUE,MetanetX conversion,TRUE
cpd14956a__91__c0__93__,cpd14956a,cpd14956a,cpd14956a[c],c,FALSE,Unchanged,TRUE
cpd15268a__91__c0__93__,cpd15268a,cpd15268a,cpd15268a[c],c,FALSE,Unchanged,TRUE
cpd15380__91__c0__93__,cpd15380,MNXM1364679,MNXM1364679[c],c,TRUE,MetanetX conversion,TRUE
cpd15560__91__c0__93__,cpd15560,MNXM1369705,MNXM1369705[c],c,TRUE,MetanetX conversion,TRUE
cpd15561__91__c0__93__,cpd15561,MNXM191,MNXM191[c],c,TRUE,MetanetX conversion,TRUE
cpd15665__91__c0__93__,cpd15665,MNXM7630,MNXM7630[c],c,TRUE,MetanetX conversion,TRUE
cpd15666__91__c0__93__,cpd15666,MNXM5258,MNXM5258[c],c,TRUE,MetanetX conversion,TRUE
cpd26730__91__c0__93__,cpd26730,MNXM726717,MNXM726717[c],c,TRUE,MetanetX conversion,TRUE
cpd32630__91__c0__93__,cpd32630,MNXM1100534,MNXM1100534[c],c,TRUE,MetanetX conversion,TRUE
cpdBGLCN__91__c0__93__,cpdBGLCN,cpdBGLCN,cpdBGLCN[c],c,FALSE,Unchanged,TRUE
cpdBGLCN__91__e0__93__,cpdBGLCN,cpdBGLCN,cpdBGLCN[e],e,FALSE,Unchanged,TRUE
cpdCL4__91__c0__93__,cpdCL4,cpdCL4,cpdCL4[c],c,FALSE,Unchanged,TRUE
cpdDMPE2__91__c0__93__,cpdDMPE2,cpdDMPE2,cpdDMPE2[c],c,FALSE,Unchanged,TRUE
cpdEPS__91__c0__93__,cpdEPS,cpdEPS,cpdEPS[c],c,FALSE,Unchanged,TRUE
cpdEPS__91__e0__93__,cpdEPS,cpdEPS,cpdEPS[e],e,FALSE,Unchanged,TRUE
cpdFe4S4__91__c0__93__,cpdFe4S4,cpdFe4S4,cpdFe4S4[c],c,FALSE,Unchanged,TRUE
cpdLPS1__91__c0__93__,cpdLPS1,cpdLPS1,cpdLPS1[c],c,FALSE,Unchanged,TRUE
cpdLPS2__91__c0__93__,cpdLPS2,cpdLPS2,cpdLPS2[c],c,FALSE,Unchanged,TRUE
cpdLPS__91__c0__93__,cpdLPS,cpdLPS,cpdLPS[c],c,FALSE,Unchanged,TRUE
cpdLipAco__91__c0__93__,cpdLipAco,cpdLipAco,cpdLipAco[c],c,FALSE,Unchanged,TRUE
cpdLipAcodp1__91__c0__93__,cpdLipAcodp1,cpdLipAcodp1,cpdLipAcodp1[c],c,FALSE,Unchanged,TRUE
cpdLipAcodp2__91__c0__93__,cpdLipAcodp2,cpdLipAcodp2,cpdLipAcodp2[c],c,FALSE,Unchanged,TRUE
cpdLipAcodp3__91__c0__93__,cpdLipAcodp3,cpdLipAcodp3,cpdLipAcodp3[c],c,FALSE,Unchanged,TRUE
cpdLipidA__91__c0__93__,cpdLipidA,cpdLipidA,cpdLipidA[c],c,FALSE,Unchanged,TRUE
cpdMMPE2__91__c0__93__,cpdMMPE2,cpdMMPE2,cpdMMPE2[c],c,FALSE,Unchanged,TRUE
cpdMMPE5__91__c0__93__,cpdMMPE5,cpdMMPE5,cpdMMPE5[c],c,FALSE,Unchanged,TRUE
cpdMMPE__91__c0__93__,cpdMMPE,cpdMMPE,cpdMMPE[c],c,FALSE,Unchanged,TRUE
cpdNFIM10__91__c0__93__,cpdNFIM10,cpdNFIM10,cpdNFIM10[c],c,FALSE,Unchanged,TRUE
cpdNFIM11__91__c0__93__,cpdNFIM11,cpdNFIM11,cpdNFIM11[c],c,FALSE,Unchanged,TRUE
cpdNFIM12__91__c0__93__,cpdNFIM12,cpdNFIM12,cpdNFIM12[c],c,FALSE,Unchanged,TRUE
cpdNFIM13__91__c0__93__,cpdNFIM13,cpdNFIM13,cpdNFIM13[c],c,FALSE,Unchanged,TRUE
cpdNFIM14__91__c0__93__,cpdNFIM14,cpdNFIM14,cpdNFIM14[c],c,FALSE,Unchanged,TRUE
cpdNFIM15__91__c0__93__,cpdNFIM15,cpdNFIM15,cpdNFIM15[c],c,FALSE,Unchanged,TRUE
cpdNFIM16__91__c0__93__,cpdNFIM16,cpdNFIM16,cpdNFIM16[c],c,FALSE,Unchanged,TRUE
cpdNFIM17__91__c0__93__,cpdNFIM17,cpdNFIM17,cpdNFIM17[c],c,FALSE,Unchanged,TRUE
cpdNFIM18__91__c0__93__,cpdNFIM18,cpdNFIM18,cpdNFIM18[c],c,FALSE,Unchanged,TRUE
cpdNFIM2__91__c0__93__,cpdNFIM2,cpdNFIM2,cpdNFIM2[c],c,FALSE,Unchanged,TRUE
cpdNFIM3__91__c0__93__,cpdNFIM3,cpdNFIM3,cpdNFIM3[c],c,FALSE,Unchanged,TRUE
cpdNFIM4__91__c0__93__,cpdNFIM4,cpdNFIM4,cpdNFIM4[c],c,FALSE,Unchanged,TRUE
cpdNFIM5__91__c0__93__,cpdNFIM5,cpdNFIM5,cpdNFIM5[c],c,FALSE,Unchanged,TRUE
cpdNFIM8__91__c0__93__,cpdNFIM8,cpdNFIM8,cpdNFIM8[c],c,FALSE,Unchanged,TRUE
cpdNFIM9__91__c0__93__,cpdNFIM9,cpdNFIM9,cpdNFIM9[c],c,FALSE,Unchanged,TRUE
cpdNF__91__c0__93__,cpdNF,cpdNF,cpdNF[c],c,FALSE,Unchanged,TRUE
cpdNF__91__e0__93__,cpdNF,cpdNF,cpdNF[e],e,FALSE,Unchanged,TRUE
cpdPC2__91__c0__93__,cpdPC2,cpdPC2,cpdPC2[c],c,FALSE,Unchanged,TRUE
cpdPC5__91__c0__93__,cpdPC5,cpdPC5,cpdPC5[c],c,FALSE,Unchanged,TRUE
cpdPC__91__c0__93__,cpdPC,cpdPC,cpdPC[c],c,FALSE,Unchanged,TRUE
cpdPE3__91__c0__93__,cpdPE3,cpdPE3,cpdPE3[c],c,FALSE,Unchanged,TRUE
cpdPE4__91__c0__93__,cpdPE4,cpdPE4,cpdPE4[c],c,FALSE,Unchanged,TRUE
cpdPE7__91__c0__93__,cpdPE7,cpdPE7,cpdPE7[c],c,FALSE,Unchanged,TRUE
cpdPE__91__c0__93__,cpdPE,cpdPE,cpdPE[c],c,FALSE,Unchanged,TRUE
cpdPG13__91__c0__93__,cpdPG13,cpdPG13,cpdPG13[c],c,FALSE,Unchanged,TRUE
cpdPG14__91__c0__93__,cpdPG14,cpdPG14,cpdPG14[c],c,FALSE,Unchanged,TRUE
cpdPG19__91__c0__93__,cpdPG19,cpdPG19,cpdPG19[c],c,FALSE,Unchanged,TRUE
cpdPG20__91__c0__93__,cpdPG20,cpdPG20,cpdPG20[c],c,FALSE,Unchanged,TRUE
cpdPG21__91__c0__93__,cpdPG21,cpdPG21,cpdPG21[c],c,FALSE,Unchanged,TRUE
cpdPG22__91__c0__93__,cpdPG22,cpdPG22,cpdPG22[c],c,FALSE,Unchanged,TRUE
cpdPL__91__c0__93__,cpdPL,cpdPL,cpdPL[c],c,FALSE,Unchanged,TRUE
cpdUS10__91__c0__93__,cpdUS10,cpdUS10,cpdUS10[c],c,FALSE,Unchanged,TRUE
cpdUS11__91__c0__93__,cpdUS11,cpdUS11,cpdUS11[c],c,FALSE,Unchanged,TRUE
cpdUS12__91__c0__93__,cpdUS12,cpdUS12,cpdUS12[c],c,FALSE,Unchanged,TRUE
cpdUS13__91__c0__93__,cpdUS13,cpdUS13,cpdUS13[c],c,FALSE,Unchanged,TRUE
cpdUS14__91__c0__93__,cpdUS14,cpdUS14,cpdUS14[c],c,FALSE,Unchanged,TRUE
cpdUS15__91__c0__93__,cpdUS15,cpdUS15,cpdUS15[c],c,FALSE,Unchanged,TRUE
cpdUS1__91__c0__93__,cpdUS1,cpdUS1,cpdUS1[c],c,FALSE,Unchanged,TRUE
cpdUS2__91__c0__93__,cpdUS2,cpdUS2,cpdUS2[c],c,FALSE,Unchanged,TRUE
cpdUS3__91__c0__93__,cpdUS3,cpdUS3,cpdUS3[c],c,FALSE,Unchanged,TRUE
cpdUS4__91__c0__93__,cpdUS4,cpdUS4,cpdUS4[c],c,FALSE,Unchanged,TRUE
cpdUS5__91__c0__93__,cpdUS5,cpdUS5,cpdUS5[c],c,FALSE,Unchanged,TRUE
cpdUS6__91__c0__93__,cpdUS6,cpdUS6,cpdUS6[c],c,FALSE,Unchanged,TRUE
cpdUS7__91__c0__93__,cpdUS7,cpdUS7,cpdUS7[c],c,FALSE,Unchanged,TRUE
cpdUS8__91__c0__93__,cpdUS8,cpdUS8,cpdUS8[c],c,FALSE,Unchanged,TRUE
cpdUS9__91__c0__93__,cpdUS9,cpdUS9,cpdUS9[c],c,FALSE,Unchanged,TRUE
cpdVLCFA10__91__c0__93__,cpdVLCFA10,cpdVLCFA10,cpdVLCFA10[c],c,FALSE,Unchanged,TRUE
cpdVLCFA11__91__c0__93__,cpdVLCFA11,cpdVLCFA11,cpdVLCFA11[c],c,FALSE,Unchanged,TRUE
cpdVLCFA12__91__c0__93__,cpdVLCFA12,cpdVLCFA12,cpdVLCFA12[c],c,FALSE,Unchanged,TRUE
cpdVLCFA13__91__c0__93__,cpdVLCFA13,cpdVLCFA13,cpdVLCFA13[c],c,FALSE,Unchanged,TRUE
cpdVLCFA14__91__c0__93__,cpdVLCFA14,cpdVLCFA14,cpdVLCFA14[c],c,FALSE,Unchanged,TRUE
cpdVLCFA15__91__c0__93__,cpdVLCFA15,cpdVLCFA15,cpdVLCFA15[c],c,FALSE,Unchanged,TRUE
cpdVLCFA16__91__c0__93__,cpdVLCFA16,cpdVLCFA16,cpdVLCFA16[c],c,FALSE,Unchanged,TRUE
cpdVLCFA17__91__c0__93__,cpdVLCFA17,cpdVLCFA17,cpdVLCFA17[c],c,FALSE,Unchanged,TRUE
cpdVLCFA1__91__c0__93__,cpdVLCFA1,cpdVLCFA1,cpdVLCFA1[c],c,FALSE,Unchanged,TRUE
cpdVLCFA2__91__c0__93__,cpdVLCFA2,cpdVLCFA2,cpdVLCFA2[c],c,FALSE,Unchanged,TRUE
cpdVLCFA3__91__c0__93__,cpdVLCFA3,cpdVLCFA3,cpdVLCFA3[c],c,FALSE,Unchanged,TRUE
cpdVLCFA4__91__c0__93__,cpdVLCFA4,cpdVLCFA4,cpdVLCFA4[c],c,FALSE,Unchanged,TRUE
cpdVLCFA5__91__c0__93__,cpdVLCFA5,cpdVLCFA5,cpdVLCFA5[c],c,FALSE,Unchanged,TRUE
cpdVLCFA6__91__c0__93__,cpdVLCFA6,cpdVLCFA6,cpdVLCFA6[c],c,FALSE,Unchanged,TRUE
cpdVLCFA7__91__c0__93__,cpdVLCFA7,cpdVLCFA7,cpdVLCFA7[c],c,FALSE,Unchanged,TRUE
cpdVLCFA8__91__c0__93__,cpdVLCFA8,cpdVLCFA8,cpdVLCFA8[c],c,FALSE,Unchanged,TRUE
cpdVLCFA9__91__c0__93__,cpdVLCFA9,cpdVLCFA9,cpdVLCFA9[c],c,FALSE,Unchanged,TRUE
cpdVLCFA__91__c0__93__,cpdVLCFA,cpdVLCFA,cpdVLCFA[c],c,FALSE,Unchanged,TRUE
