orig_met,without_compartment,new_met,new_met_out,compartment,conversion_successful,conversion_type,encoding_issues_fixed
cpd15480[c0],cpd15480,MNXM729081,MNXM729081[NA],NA,TRUE,MetanetX conversion,FALSE
cpd06588[c0],cpd06588,MNXM2685,MNXM2685[NA],NA,TRUE,MetanetX conversion,FALSE
cpd15499[c0],cpd15499,MNXM1369677,MNXM1369677[c],c,TRUE,MetanetX conversion,FALSE
cpd03368[c0],cpd03368,MNXM14502,MNXM14502[NA],NA,TRUE,MetanetX conversion,FALSE
cpd00223[c0],cpd00223,MNXM1136254,MNXM1136254[c],c,TRUE,MetanetX conversion,FALSE
cpd11513[c0],cpd11513,MNXM9682,MNXM9682[c],c,TRUE,MetanetX conversion,FALSE
cpd11520[c0],cpd11520,MNXM11926,MNXM11926[c],c,TRUE,MetanetX conversion,FALSE
cpd04539[c0],cpd04539,MNXM1979,MNXM1979[c],c,TRUE,MetanetX conversion,FALSE
cpd15556[c0],cpd15556,MNXM92576,MNXM92576[c],c,TRUE,MetanetX conversion,FALSE
cpd00360[c0],cpd00360,MNXM1102325,MNXM1102325[NA],NA,TRUE,MetanetX conversion,FALSE
cpd00246[c0],cpd00246,MNXM1103335,MNXM1103335[c],c,TRUE,MetanetX conversion,FALSE
cpd15718[c0],cpd15718,MNXM11398,MNXM11398[c],c,TRUE,MetanetX conversion,FALSE
cpd00516[c0],cpd00516,MNXM529,MNXM529[c],c,TRUE,MetanetX conversion,FALSE
cpd15343[c0],cpd15343,MNXM146498,MNXM146498[c],c,TRUE,MetanetX conversion,FALSE
cpd14475[c0],cpd14475,MNXM730051,MNXM730051[NA],NA,TRUE,MetanetX conversion,FALSE
cpd00644[c0],cpd00644,MNXM1372754,MNXM1372754[c],c,TRUE,MetanetX conversion,FALSE
cpd00034[c0],cpd00034,MNXM1372251,MNXM1372251[c],c,TRUE,MetanetX conversion,FALSE
cpd02820[c0],cpd02820,MNXM731472,MNXM731472[c],c,TRUE,MetanetX conversion,FALSE
cpd00107[c0],cpd00107,MNXM1106761,MNXM1106761[c],c,TRUE,MetanetX conversion,FALSE
cpd03452[c0],cpd03452,MNXM726941,MNXM726941[NA],NA,TRUE,MetanetX conversion,FALSE
cpd00054[c0],cpd00054,MNXM737787,MNXM737787[c],c,TRUE,MetanetX conversion,FALSE
cpd03724[e0],cpd03724,MNXM733435,MNXM733435[e],e,TRUE,MetanetX conversion,FALSE
cpd00029[c0],cpd00029,MNXM26,MNXM26[c],c,TRUE,MetanetX conversion,FALSE
cpd08370[c0],cpd08370,MNXM732833,MNXM732833[c],c,TRUE,MetanetX conversion,FALSE
cpd00635[e0],cpd00635,MNXM1364164,MNXM1364164[e],e,TRUE,MetanetX conversion,FALSE
cpd00014[c0],cpd00014,MNXM1102128,MNXM1102128[c],c,TRUE,MetanetX conversion,FALSE
cpd08369[c0],cpd08369,MNXM741455,MNXM741455[c],c,TRUE,MetanetX conversion,FALSE
cpd15277[c0],cpd15277,MNXM728537,MNXM728537[c],c,TRUE,MetanetX conversion,FALSE
cpd00863[c0],cpd00863,MNXM1105856,MNXM1105856[c],c,TRUE,MetanetX conversion,FALSE
cpd15309[c0],cpd15309,MNXM3132,MNXM3132[c],c,TRUE,MetanetX conversion,FALSE
cpd04242[c0],cpd04242,MNXM1102166,MNXM1102166[c],c,TRUE,MetanetX conversion,FALSE
cpd08289[c0],cpd08289,MNXM622,MNXM622[c],c,TRUE,MetanetX conversion,FALSE
cpd06703[c0],cpd06703,MNXM3956,MNXM3956[NA],NA,TRUE,MetanetX conversion,FALSE
cpd00246[e0],cpd00246,MNXM1103335,MNXM1103335[e],e,TRUE,MetanetX conversion,FALSE
cpd08281[c0],cpd08281,MNXM739735,MNXM739735[NA],NA,TRUE,MetanetX conversion,FALSE
cpd00284[c0],cpd00284,MNXM734080,MNXM734080[c],c,TRUE,MetanetX conversion,FALSE
